metric,dataset,lag_grid_units,pairs,semivariance,semivariance_over_sample_variance
far_slope_pN_per_100nm,map3,4.472136,96,37.29330930663557,1.0424131863634416
far_slope_pN_per_100nm,map3,5.0,128,38.69494433722551,1.0815913356218638
far_slope_pN_per_100nm,map3,5.09902,84,29.73362583926899,0.8311068186093069
far_slope_pN_per_100nm,map3,5.385165,72,34.548023957077575,0.9656776618976511
far_slope_pN_per_100nm,map3,5.656854,32,49.59732120658383,1.3863318272172493
far_slope_pN_per_100nm,map3,5.830952,60,40.88689458147098,1.1428601766267434
far_slope_pN_per_100nm,map3,6.0,32,30.42219621970483,0.8503535644103801
far_slope_pN_per_100nm,map3,6.082763,56,24.011745476265155,0.6711702602270246
far_slope_pN_per_100nm,map3,6.324555,48,25.975783005232188,0.7260685424329328
far_slope_pN_per_100nm,map3,6.403124,48,49.84835929477739,1.393348780613924
far_slope_pN_per_100nm,map3,6.708204,40,32.25313294048207,0.9015314463581117
far_slope_pN_per_100nm,map3,7.0,16,46.05933718639724,1.2874389892161597
far_slope_pN_per_100nm,map3,7.071068,46,46.69145444547553,1.3051077715913908
far_slope_pN_per_100nm,map3,7.211103,32,43.75817835656214,1.2231175773400094
far_slope_pN_per_100nm,map3,7.28011,24,31.3800303573688,0.8771267029173542
far_slope_pN_per_100nm,map3,7.615773,20,21.354545615871327,0.5968968791628031
far_slope_pN_per_100nm,map3,7.81025,24,49.75008839884713,1.3906019372884586
far_slope_pN_per_100nm,map3,8.062258,16,28.02297795405881,0.7832912198887466
far_slope_pN_per_100nm,map3,8.485281,8,52.97487500690697,1.480740360130212
far_slope_pN_per_100nm,map3,8.602325,12,40.64838992779621,1.1361935546341655
far_slope_pN_per_100nm,map3,9.219544,8,50.46751119532467,1.4106551585538842
far_slope_pN_per_100nm,map3,9.899495,2,32.55813629695133,0.9100568233380543
far_slope_pN_per_100nm,map4,1.0,112,12.676142273824464,0.5481239903223767
far_slope_pN_per_100nm,map4,1.414214,98,17.993397386989322,0.7780452887136305
far_slope_pN_per_100nm,map4,2.0,96,21.17132371507641,0.9154607280700156
far_slope_pN_per_100nm,map4,2.236068,168,24.532780381940217,1.0608121292878605
far_slope_pN_per_100nm,map4,2.828427,72,26.161474447473,1.131237836962161
far_slope_pN_per_100nm,map4,3.0,80,23.121241397719213,0.9997763374977624
far_slope_pN_per_100nm,map4,3.162278,140,25.484568178308223,1.1019680041286353
far_slope_pN_per_100nm,map4,3.605551,120,25.495568663850626,1.1024436717174597
far_slope_pN_per_100nm,map4,4.0,64,20.841134298556426,0.9011831397757539
far_slope_pN_per_100nm,map4,4.123106,112,22.334520944889302,0.9657580735371406
far_slope_pN_per_100nm,map4,4.242641,50,23.81439089790451,1.0297485373772213
far_slope_pN_per_100nm,map4,4.472136,96,25.158273826073216,1.0878588407488567
far_slope_pN_per_100nm,map4,5.0,128,23.355277853818304,1.0098962141468937
far_slope_pN_per_100nm,map4,5.09902,84,22.39941737894339,0.9685642342462131
far_slope_pN_per_100nm,map4,5.385165,72,25.03873992383403,1.082690123164372
far_slope_pN_per_100nm,map4,5.656854,32,32.28265497401746,1.3959213521212965
far_slope_pN_per_100nm,map4,5.830952,60,29.21684868318696,1.2633540503834895
far_slope_pN_per_100nm,map4,6.0,32,18.985973375788895,0.8209648694446265
far_slope_pN_per_100nm,map4,6.082763,56,19.557432260731893,0.8456750941765575
far_slope_pN_per_100nm,map4,6.324555,48,21.1547071143027,0.9147422162921469
far_slope_pN_per_100nm,map4,6.403124,48,34.44040976798849,1.4892239628257287
far_slope_pN_per_100nm,map4,6.708204,40,25.830797000877332,1.1169391459548892
far_slope_pN_per_100nm,map4,7.0,16,21.058564455393117,0.9105849500905406
far_slope_pN_per_100nm,map4,7.071068,46,24.653325758538458,1.0660245836299342
far_slope_pN_per_100nm,map4,7.211103,32,32.026104088210936,1.3848279380358939
far_slope_pN_per_100nm,map4,7.28011,24,16.007514670565754,0.6921745296668471
far_slope_pN_per_100nm,map4,7.615773,20,14.441558037577067,0.6244616261821667
far_slope_pN_per_100nm,map4,7.81025,24,28.56255885320914,1.235062165937277
far_slope_pN_per_100nm,map4,8.062258,16,17.265922497331136,0.7465888384178521
far_slope_pN_per_100nm,map4,8.485281,8,26.8259781932754,1.1599713772511093
far_slope_pN_per_100nm,map4,8.602325,12,11.336588217320651,0.49020086995636714
far_slope_pN_per_100nm,map4,9.219544,8,15.022407241452882,0.6495778939335487
far_slope_pN_per_100nm,map4,9.899495,2,9.05677640907789,0.3916204407907455
far_slope_pN_per_100nm,map5,1.0,112,8.895793169025444,0.8303253551510679
far_slope_pN_per_100nm,map5,1.414214,98,9.709226687733784,0.9062505101631059
far_slope_pN_per_100nm,map5,2.0,96,10.181679991056763,0.9503488777195679
far_slope_pN_per_100nm,map5,2.236068,168,9.994074780424777,0.9328379756351324
far_slope_pN_per_100nm,map5,2.828427,72,10.052789499631857,0.9383183548606708
far_slope_pN_per_100nm,map5,3.0,80,9.213793081510463,0.8600071817465326
far_slope_pN_per_100nm,map5,3.162278,140,9.87043163803577,0.9212972356285397
far_slope_pN_per_100nm,map5,3.605551,120,10.134693975475084,0.9459632451701473
far_slope_pN_per_100nm,map5,4.0,64,11.66245549212968,1.0885631347808153
far_slope_pN_per_100nm,map5,4.123106,112,9.710585050527087,0.9063772985278242
far_slope_pN_per_100nm,map5,4.242641,50,9.167626826374123,0.8556980649017807
far_slope_pN_per_100nm,map5,4.472136,96,11.95427794020859,1.1158015803289731
far_slope_pN_per_100nm,map5,5.0,128,11.46558824719649,1.0701877227224577
far_slope_pN_per_100nm,map5,5.09902,84,11.153834038366366,1.041088864503942
far_slope_pN_per_100nm,map5,5.385165,72,12.410216904819757,1.1583585143229154
far_slope_pN_per_100nm,map5,5.656854,32,11.282744188814657,1.0531212223184483
far_slope_pN_per_100nm,map5,5.830952,60,9.97413433160422,0.9309767520281751
far_slope_pN_per_100nm,map5,6.0,32,8.689120443255092,0.8110347083065768
far_slope_pN_per_100nm,map5,6.082763,56,12.262946531987795,1.1446124298196574
far_slope_pN_per_100nm,map5,6.324555,48,13.909316990875935,1.2982831717099257
far_slope_pN_per_100nm,map5,6.403124,48,8.958756439253145,0.8362022903180549
far_slope_pN_per_100nm,map5,6.708204,40,10.437455977922657,0.9742227789106411
far_slope_pN_per_100nm,map5,7.0,16,13.918340607809213,1.2991254280205782
far_slope_pN_per_100nm,map5,7.071068,46,12.524339454080733,1.1690106107066092
far_slope_pN_per_100nm,map5,7.211103,32,13.294857981114866,1.2409301188891702
far_slope_pN_per_100nm,map5,7.28011,24,15.090741965251231,1.4085563191171935
far_slope_pN_per_100nm,map5,7.615773,20,17.461594619729276,1.6298495793061551
far_slope_pN_per_100nm,map5,7.81025,24,12.402356882282639,1.1576248668694928
far_slope_pN_per_100nm,map5,8.062258,16,17.556234185371768,1.6386831514745213
far_slope_pN_per_100nm,map5,8.485281,8,4.165973628055321,0.388848241695796
far_slope_pN_per_100nm,map5,8.602325,12,13.458351533831282,1.2561904604511624
far_slope_pN_per_100nm,map5,9.219544,8,5.023507196300218,0.4688896557752234
far_slope_pN_per_100nm,map5,9.899495,2,4.380576465871399,0.408879078085575
far_slope_pN_per_100nm,map5_minus_map2,1.0,112,22.92584001415217,0.5870025543554338
far_slope_pN_per_100nm,map5_minus_map2,1.414214,98,36.5904867495501,0.9368777403068203
far_slope_pN_per_100nm,map5_minus_map2,2.0,96,34.05236096508785,0.8718905329532393
far_slope_pN_per_100nm,map5_minus_map2,2.236068,168,44.20136720936756,1.131749826478967
far_slope_pN_per_100nm,map5_minus_map2,2.828427,72,44.88920236115209,1.1493614381286918
far_slope_pN_per_100nm,map5_minus_map2,3.0,80,36.281525817341546,0.9289669786383055
far_slope_pN_per_100nm,map5_minus_map2,3.162278,140,45.95028055120384,1.1765297166976223
far_slope_pN_per_100nm,map5_minus_map2,3.605551,120,41.575501570468106,1.0645160921217245
far_slope_pN_per_100nm,map5_minus_map2,4.0,64,33.79632184938035,0.8653348030501068
far_slope_pN_per_100nm,map5_minus_map2,4.123106,112,42.05161160242931,1.0767066074853036
far_slope_pN_per_100nm,map5_minus_map2,4.242641,50,41.22385716543942,1.055512445413503
far_slope_pN_per_100nm,map5_minus_map2,4.472136,96,41.79674601049163,1.0701809249632073
far_slope_pN_per_100nm,map5_minus_map2,5.0,128,38.21152878813429,0.9783835615451723
far_slope_pN_per_100nm,map5_minus_map2,5.09902,84,31.30838856389229,0.8016327449032352
far_slope_pN_per_100nm,map5_minus_map2,5.385165,72,34.078061029684726,0.8725485678848341
far_slope_pN_per_100nm,map5_minus_map2,5.656854,32,52.52526426206879,1.3448782801849624
far_slope_pN_per_100nm,map5_minus_map2,5.830952,60,39.60037462950812,1.0139441366861093
far_slope_pN_per_100nm,map5_minus_map2,6.0,32,35.142894267787156,0.8998129922349493
far_slope_pN_per_100nm,map5_minus_map2,6.082763,56,44.804171896546585,1.1471842834468722
far_slope_pN_per_100nm,map5_minus_map2,6.324555,48,42.2726062917722,1.0823650456085383
far_slope_pN_per_100nm,map5_minus_map2,6.403124,48,43.73117992095851,1.11971095945594
far_slope_pN_per_100nm,map5_minus_map2,6.708204,40,42.570075028205125,1.089981556411162
far_slope_pN_per_100nm,map5_minus_map2,7.0,16,30.855564590388163,0.7900384552738817
far_slope_pN_per_100nm,map5_minus_map2,7.071068,46,37.024644818789845,0.9479941005134881
far_slope_pN_per_100nm,map5_minus_map2,7.211103,32,48.69678858455817,1.2468524281071713
far_slope_pN_per_100nm,map5_minus_map2,7.28011,24,28.087594075727097,0.7191662097429187
far_slope_pN_per_100nm,map5_minus_map2,7.615773,20,23.79313044782676,0.6092090122047753
far_slope_pN_per_100nm,map5_minus_map2,7.81025,24,49.84274759979152,1.2761940299291052
far_slope_pN_per_100nm,map5_minus_map2,8.062258,16,33.527519634513766,0.8584522815527187
far_slope_pN_per_100nm,map5_minus_map2,8.485281,8,57.806456086634334,1.4801000687496269
far_slope_pN_per_100nm,map5_minus_map2,8.602325,12,42.78714759131949,1.0955395708154303
far_slope_pN_per_100nm,map5_minus_map2,9.219544,8,31.562851505086464,0.8081481177915381
far_slope_pN_per_100nm,map5_minus_map2,9.899495,2,11.390900909653718,0.2916572708458571
force_20nm_pN,map2,1.0,112,20167.517522314523,0.29811631131044813
force_20nm_pN,map2,1.414214,98,29732.501336616653,0.43950593397019544
force_20nm_pN,map2,2.0,96,41096.362471990426,0.6074865671925731
force_20nm_pN,map2,2.236068,168,45353.863233256474,0.6704209576521677
force_20nm_pN,map2,2.828427,72,59077.61959445202,0.8732855699772141
force_20nm_pN,map2,3.0,80,50310.88752420357,0.7436957072616993
force_20nm_pN,map2,3.162278,140,56300.19539161101,0.8322296761430233
force_20nm_pN,map2,3.605551,120,69689.33874274748,1.0301480378368295
force_20nm_pN,map2,4.0,64,62985.584855249384,0.9310531255025397
force_20nm_pN,map2,4.123106,112,67695.80032122627,1.0006795462378024
force_20nm_pN,map2,4.242641,50,78511.37935661424,1.1605554716286652
force_20nm_pN,map2,4.472136,96,77387.07140523223,1.1439359477397109
force_20nm_pN,map2,5.0,128,79791.52340124296,1.179478565167991
force_20nm_pN,map2,5.09902,84,72610.4777478292,1.0733283243572942
force_20nm_pN,map2,5.385165,72,80499.71055078594,1.1899469899756363
force_20nm_pN,map2,5.656854,32,97050.41701040432,1.434599588088623
force_20nm_pN,map2,5.830952,60,86185.4859907693,1.2739941415019413
force_20nm_pN,map2,6.0,32,92383.20561815737,1.365608853714734
force_20nm_pN,map2,6.082763,56,84688.06153863868,1.2518592082538942
force_20nm_pN,map2,6.324555,48,93478.06970111601,1.3817931382424047
force_20nm_pN,map2,6.403124,48,93425.1184485758,1.381010412650666
force_20nm_pN,map2,6.708204,40,94305.42311394421,1.3940230791515695
force_20nm_pN,map2,7.0,16,128996.10248650449,1.9068208173936851
force_20nm_pN,map2,7.071068,46,102238.50129454322,1.5112898672885242
force_20nm_pN,map2,7.211103,32,91987.54730857813,1.3597602312622885
force_20nm_pN,map2,7.28011,24,108295.4246054222,1.600823327880866
force_20nm_pN,map2,7.615773,20,105163.94086360745,1.5545337247601287
force_20nm_pN,map2,7.81025,24,98696.97637725052,1.458939034143634
force_20nm_pN,map2,8.062258,16,97170.12915002753,1.4363691733359927
force_20nm_pN,map2,8.485281,8,95796.86878660414,1.4160696340615306
force_20nm_pN,map2,8.602325,12,101225.04592387214,1.496308966617535
force_20nm_pN,map2,9.219544,8,93560.16100227385,1.3830066121300446
force_20nm_pN,map2,9.899495,2,130149.91678174672,1.923876504156039
force_20nm_pN,map3,1.0,112,34152.24778232376,0.35255657176104654
force_20nm_pN,map3,1.414214,98,38954.3931202353,0.40212952837061555
force_20nm_pN,map3,2.0,96,51423.856981864985,0.5308528691818686
force_20nm_pN,map3,2.236068,168,53318.605074334846,0.550412515624165
force_20nm_pN,map3,2.828427,72,71014.56649753448,0.7330894373056726
force_20nm_pN,map3,3.0,80,74212.25089209803,0.7660994065149208
force_20nm_pN,map3,3.162278,140,79119.34192733344,0.816755726524328
force_20nm_pN,map3,3.605551,120,89822.56159554032,0.9272459776222799
force_20nm_pN,map3,4.0,64,92195.43447380723,0.9517413470784459
force_20nm_pN,map3,4.123106,112,101914.00962052944,1.052067028654927
force_20nm_pN,map3,4.242641,50,105768.38310981108,1.091856055495237
force_20nm_pN,map3,4.472136,96,107757.86550613907,1.1123936522501825
force_20nm_pN,map3,5.0,128,119263.76597473698,1.231170045830116
force_20nm_pN,map3,5.09902,84,114111.09479833825,1.1779785810415722
force_20nm_pN,map3,5.385165,72,123050.86180891469,1.2702645596887112
force_20nm_pN,map3,5.656854,32,136696.0689040381,1.411125198352621
force_20nm_pN,map3,5.830952,60,127577.27442440871,1.3169911038466764
force_20nm_pN,map3,6.0,32,145182.4555649887,1.498730892914604
force_20nm_pN,map3,6.082763,56,129510.2078012394,1.3369449402419091
force_20nm_pN,map3,6.324555,48,132656.4735315448,1.3694241101869058
force_20nm_pN,map3,6.403124,48,137760.2411463937,1.4221107393313421
force_20nm_pN,map3,6.708204,40,132028.29444190772,1.362939363774137
force_20nm_pN,map3,7.0,16,173871.7782966948,1.7948932226360346
force_20nm_pN,map3,7.071068,46,168082.7302946403,1.7351323855054015
force_20nm_pN,map3,7.211103,32,147738.05654952658,1.5251125802237526
force_20nm_pN,map3,7.28011,24,163335.448211685,1.6861257869641597
force_20nm_pN,map3,7.615773,20,151764.8501945948,1.5666815150635027
force_20nm_pN,map3,7.81025,24,167759.85703055587,1.7317993372145708
force_20nm_pN,map3,8.062258,16,136789.42647357448,1.4120889365192408
force_20nm_pN,map3,8.485281,8,185162.56269252463,1.9114489546176685
force_20nm_pN,map3,8.602325,12,110800.94905533896,1.1438076637239347
force_20nm_pN,map3,9.219544,8,92694.44149755349,0.9568926392188045
force_20nm_pN,map3,9.899495,2,18445.518157676648,0.19041465989223788
force_20nm_pN,map4,1.0,112,24380.20638883528,0.4463503194334666
force_20nm_pN,map4,1.414214,98,22780.93687377299,0.4170710570874697
force_20nm_pN,map4,2.0,96,33696.60999032131,0.6169140815761319
force_20nm_pN,map4,2.236068,168,31337.061560351223,0.5737157107896491
force_20nm_pN,map4,2.828427,72,40930.522054091234,0.7493518021155259
force_20nm_pN,map4,3.0,80,48226.80355707958,0.8829313759548482
force_20nm_pN,map4,3.162278,140,44855.85370897932,0.8212163716806113
force_20nm_pN,map4,3.605551,120,51604.02129027716,0.944761132026947
force_20nm_pN,map4,4.0,64,50992.035863631325,0.9335569655684921
force_20nm_pN,map4,4.123106,112,53007.71940494778,0.9704598932219426
force_20nm_pN,map4,4.242641,50,62254.77126018962,1.1397539707033846
force_20nm_pN,map4,4.472136,96,60580.04765068009,1.1090933025307943
force_20nm_pN,map4,5.0,128,67366.15832426352,1.233332721121275
force_20nm_pN,map4,5.09902,84,61713.80686168112,1.1298500499479402
force_20nm_pN,map4,5.385165,72,65519.32957305433,1.1995211696563692
force_20nm_pN,map4,5.656854,32,69419.49765116343,1.2709250470372189
force_20nm_pN,map4,5.830952,60,67679.71450306266,1.2390732755011356
force_20nm_pN,map4,6.0,32,81851.89541138333,1.4985361108278554
force_20nm_pN,map4,6.082763,56,76827.67486828123,1.4065531961407685
force_20nm_pN,map4,6.324555,48,78906.77504190033,1.444617148997789
force_20nm_pN,map4,6.403124,48,70335.74797664915,1.2876996640744582
force_20nm_pN,map4,6.708204,40,74345.02237463272,1.3611010487754465
force_20nm_pN,map4,7.0,16,99111.08113175083,1.8145155138150009
force_20nm_pN,map4,7.071068,46,90737.68843423424,1.6612162986373176
force_20nm_pN,map4,7.211103,32,82054.75433511837,1.5022500312092073
force_20nm_pN,map4,7.28011,24,89839.82728099967,1.6447783486806398
force_20nm_pN,map4,7.615773,20,84337.88519776666,1.5440493570064717
force_20nm_pN,map4,7.81025,24,89629.15227817313,1.6409213323244807
force_20nm_pN,map4,8.062258,16,68499.77030667919,1.2540867730925722
force_20nm_pN,map4,8.485281,8,107222.17328857948,1.9630125575813193
force_20nm_pN,map4,8.602325,12,64461.62420392831,1.180156808180246
force_20nm_pN,map4,9.219544,8,16788.048182016493,0.3073538652297468
force_20nm_pN,map4,9.899495,2,70501.10787686813,1.2907270561771778
force_20nm_pN,map5,1.0,112,16106.20843016604,0.5148056620413437
force_20nm_pN,map5,1.414214,98,15981.722083082812,0.5108266823452124
force_20nm_pN,map5,2.0,96,20556.244685755122,0.6570429782042082
force_20nm_pN,map5,2.236068,168,20190.683828769423,0.6453584902123324
force_20nm_pN,map5,2.828427,72,26062.76704903166,0.8330489514947711
force_20nm_pN,map5,3.0,80,28366.081854838063,0.9066702205000778
force_20nm_pN,map5,3.162278,140,23741.47394632157,0.7588530389239095
force_20nm_pN,map5,3.605551,120,29361.053892093394,0.9384726922346731
force_20nm_pN,map5,4.0,64,31295.239604362254,1.0002954210558481
force_20nm_pN,map5,4.123106,112,31065.073364600157,0.9929385757775786
force_20nm_pN,map5,4.242641,50,31995.726770526046,1.0226852194303062
force_20nm_pN,map5,4.472136,96,34570.359104287636,1.104978659804064
force_20nm_pN,map5,5.0,128,36138.56596483862,1.1551035401919063
force_20nm_pN,map5,5.09902,84,39056.42675127989,1.2483676538671624
force_20nm_pN,map5,5.385165,72,38696.76954496665,1.2368718653327706
force_20nm_pN,map5,5.656854,32,38476.955999829755,1.2298459251109919
force_20nm_pN,map5,5.830952,60,37544.21221331707,1.2000324662443316
force_20nm_pN,map5,6.0,32,45152.35456603723,1.4432129005333292
force_20nm_pN,map5,6.082763,56,46546.39090178529,1.4877707368388828
force_20nm_pN,map5,6.324555,48,42797.81693383687,1.367954387035148
force_20nm_pN,map5,6.403124,48,38443.60968259366,1.2287800707234866
force_20nm_pN,map5,6.708204,40,39193.36776194067,1.2527447242347478
force_20nm_pN,map5,7.0,16,46086.77640690953,1.4730799953559182
force_20nm_pN,map5,7.071068,46,45682.610355816025,1.4601615625410211
force_20nm_pN,map5,7.211103,32,44432.95688412635,1.4202186619133015
force_20nm_pN,map5,7.28011,24,50774.734143475886,1.6229220389789687
force_20nm_pN,map5,7.615773,20,54131.91987983147,1.7302283757306578
force_20nm_pN,map5,7.81025,24,41541.98776539869,1.327814091491861
force_20nm_pN,map5,8.062258,16,40692.9203025886,1.3006751941402634
force_20nm_pN,map5,8.485281,8,50410.390129153675,1.6112764451499055
force_20nm_pN,map5,8.602325,12,42229.45047687306,1.349787586858185
force_20nm_pN,map5,9.219544,8,8472.010982372654,0.2707924240216061
force_20nm_pN,map5,9.899495,2,30115.503450684173,0.962587300348131
force_20nm_pN,map5_minus_map2,1.0,112,30510.604488091478,0.6948020558424992
force_20nm_pN,map5_minus_map2,1.414214,98,30402.689041756083,0.6923445537631727
force_20nm_pN,map5_minus_map2,2.0,96,35481.38142995249,0.8079989621734612
force_20nm_pN,map5_minus_map2,2.236068,168,31248.636935541395,0.7116088831856552
force_20nm_pN,map5_minus_map2,2.828427,72,38462.74006007358,0.8758918846562136
force_20nm_pN,map5_minus_map2,3.0,80,39934.746666286585,0.9094131220545
force_20nm_pN,map5_minus_map2,3.162278,140,33006.526495462844,0.7516403837301365
force_20nm_pN,map5_minus_map2,3.605551,120,38052.25880233209,0.8665442094282476
force_20nm_pN,map5_minus_map2,4.0,64,43852.0313772205,0.9986194002041049
force_20nm_pN,map5_minus_map2,4.123106,112,46366.1761586907,1.0558727058058668
force_20nm_pN,map5_minus_map2,4.242641,50,38781.01175522563,0.8831397196899125
force_20nm_pN,map5_minus_map2,4.472136,96,45894.95616725483,1.04514185912823
force_20nm_pN,map5_minus_map2,5.0,128,42565.73339867783,0.9693272083608944
force_20nm_pN,map5_minus_map2,5.09902,84,42247.16542351036,0.9620726262971948
force_20nm_pN,map5_minus_map2,5.385165,72,40076.504032667304,0.912641288498419
force_20nm_pN,map5_minus_map2,5.656854,32,50806.31403768867,1.1569856459888792
force_20nm_pN,map5_minus_map2,5.830952,60,42768.65807395756,0.9739483059737115
force_20nm_pN,map5_minus_map2,6.0,32,59285.31199751871,1.3500734367035356
force_20nm_pN,map5_minus_map2,6.082763,56,50056.91252268013,1.1399199168099425
force_20nm_pN,map5_minus_map2,6.324555,48,52810.63912314159,1.2026290940068602
force_20nm_pN,map5_minus_map2,6.403124,48,47702.345318569256,1.086300588006605
force_20nm_pN,map5_minus_map2,6.708204,40,49443.47226118478,1.1259503622247529
force_20nm_pN,map5_minus_map2,7.0,16,97697.09739508707,2.2248049574516133
force_20nm_pN,map5_minus_map2,7.071068,46,64391.74733266852,1.466359620750583
force_20nm_pN,map5_minus_map2,7.211103,32,56473.606474068845,1.2860439357843005
force_20nm_pN,map5_minus_map2,7.28011,24,90082.13549390755,2.051393408487813
force_20nm_pN,map5_minus_map2,7.615773,20,88859.08063641857,2.0235414191991974
force_20nm_pN,map5_minus_map2,7.81025,24,60957.42550562164,1.3881516040333697
force_20nm_pN,map5_minus_map2,8.062258,16,89982.30460435794,2.049120011796419
force_20nm_pN,map5_minus_map2,8.485281,8,88802.04472799419,2.0222425702548716
force_20nm_pN,map5_minus_map2,8.602325,12,108300.8343311668,2.4662783188095254
force_20nm_pN,map5_minus_map2,9.219544,8,81192.57595736036,1.8489561134831196
force_20nm_pN,map5_minus_map2,9.899495,2,284231.5170812601,6.472655842671741
force_50nm_pN,map2,1.0,112,4678.155130199754,0.37827250935294593
force_50nm_pN,map2,1.414214,98,7774.342709449271,0.6286281757286627
force_50nm_pN,map2,2.0,96,8520.265492392818,0.688942995360465
force_50nm_pN,map2,2.236068,168,10345.770092085431,0.8365520819645649
force_50nm_pN,map2,2.828427,72,11552.734339293038,0.9341464074590714
force_50nm_pN,map2,3.0,80,10336.396820686565,0.8357941654794944
force_50nm_pN,map2,3.162278,140,11693.448520108403,0.9455244624395397
force_50nm_pN,map2,3.605551,120,11966.899819068045,0.9676355524236099
force_50nm_pN,map2,4.0,64,11730.959845608464,0.948557603246364
force_50nm_pN,map2,4.123106,112,12328.612298852166,0.996883382729394
force_50nm_pN,map2,4.242641,50,12763.105508322195,1.0320162143839153
force_50nm_pN,map2,4.472136,96,12218.117870896875,0.9879488768464347
force_50nm_pN,map2,5.0,128,13073.945877772749,1.057150559716161
force_50nm_pN,map2,5.09902,84,11433.460108990625,0.9245019726034645
force_50nm_pN,map2,5.385165,72,11746.259052754802,0.9497946869507918
force_50nm_pN,map2,5.656854,32,17855.916513114455,1.443817521699863
force_50nm_pN,map2,5.830952,60,14305.725488809985,1.1567514390091391
force_50nm_pN,map2,6.0,32,14694.74831731158,1.188207565930393
force_50nm_pN,map2,6.082763,56,14614.356537490026,1.1817071401347332
force_50nm_pN,map2,6.324555,48,15056.657197989816,1.2174712770817218
force_50nm_pN,map2,6.403124,48,19209.146542076724,1.5532388009308191
force_50nm_pN,map2,6.708204,40,16566.83220018325,1.3395830223622611
force_50nm_pN,map2,7.0,16,19185.523663231015,1.5513286706742524
force_50nm_pN,map2,7.071068,46,19227.188531769603,1.554697664205957
force_50nm_pN,map2,7.211103,32,20205.60550696171,1.6338118094403056
force_50nm_pN,map2,7.28011,24,16277.505502397935,1.3161882581981708
force_50nm_pN,map2,7.615773,20,15028.612812014902,1.2152036267022996
force_50nm_pN,map2,7.81025,24,22403.898154097882,1.8115642893775887
force_50nm_pN,map2,8.062258,16,15313.003853224913,1.2381992969616171
force_50nm_pN,map2,8.485281,8,21954.634626448424,1.7752371396283968
force_50nm_pN,map2,8.602325,12,18116.09030067091,1.4648550009513555
force_50nm_pN,map2,9.219544,8,19942.059524002303,1.6125016567135646
force_50nm_pN,map2,9.899495,2,22953.293105576195,1.8559879993952313
force_50nm_pN,map3,1.0,112,6814.36475440011,0.37122386641013644
force_50nm_pN,map3,1.414214,98,9663.428889227076,0.5264313790543615
force_50nm_pN,map3,2.0,96,13317.419457942948,0.725488599445889
force_50nm_pN,map3,2.236068,168,14410.260499932288,0.7850229348682785
force_50nm_pN,map3,2.828427,72,17242.678460771942,0.9393236194674512
force_50nm_pN,map3,3.0,80,17365.36167007163,0.9460069915705408
force_50nm_pN,map3,3.162278,140,17842.330208383082,0.971990646882452
force_50nm_pN,map3,3.605551,120,19158.34134720126,1.0436825449240763
force_50nm_pN,map3,4.0,64,18315.33738861167,0.9977585006168491
force_50nm_pN,map3,4.123106,112,18846.04811895406,1.0266698513243138
force_50nm_pN,map3,4.242641,50,21237.24995882194,1.1569345530765363
force_50nm_pN,map3,4.472136,96,20330.781175134212,1.1075531567485266
force_50nm_pN,map3,5.0,128,22211.902324447015,1.2100303635612184
force_50nm_pN,map3,5.09902,84,18090.32532811578,0.9855005939598478
force_50nm_pN,map3,5.385165,72,20752.905372299527,1.130549075256675
force_50nm_pN,map3,5.656854,32,27319.725200550027,1.4882875196344594
force_50nm_pN,map3,5.830952,60,23300.948546885396,1.2693579698699182
force_50nm_pN,map3,6.0,32,19589.22112588221,1.0671554383139703
force_50nm_pN,map3,6.082763,56,16289.582983356964,0.8874021563618048
force_50nm_pN,map3,6.324555,48,16720.506962431395,0.9108774576417307
force_50nm_pN,map3,6.403124,48,26446.68048560864,1.4407269551049182
force_50nm_pN,map3,6.708204,40,19499.525362825512,1.0622691122714711
force_50nm_pN,map3,7.0,16,26696.856754487395,1.4543557239138178
force_50nm_pN,map3,7.071068,46,27086.205801030905,1.4755661615188278
force_50nm_pN,map3,7.211103,32,25166.037375483207,1.370961789316678
force_50nm_pN,map3,7.28011,24,21023.171454006555,1.145272270070398
force_50nm_pN,map3,7.615773,20,18050.609901794272,0.983337029981903
force_50nm_pN,map3,7.81025,24,30842.495461870847,1.6801962952892615
force_50nm_pN,map3,8.062258,16,21803.913860845707,1.1878045126759966
force_50nm_pN,map3,8.485281,8,39741.52482517535,2.1649857373880437
force_50nm_pN,map3,8.602325,12,27659.90700059611,1.5068194896194715
force_50nm_pN,map3,9.219544,8,31521.882000841073,1.71720700822779
force_50nm_pN,map3,9.899495,2,8736.520518034089,0.47593650216359934
force_50nm_pN,map4,1.0,112,4362.811740875589,0.5073707429440537
force_50nm_pN,map4,1.414214,98,6041.920127293303,0.7026417104071994
force_50nm_pN,map4,2.0,96,7691.593863861271,0.8944895917851392
force_50nm_pN,map4,2.236068,168,8457.734572102228,0.9835874954828782
force_50nm_pN,map4,2.828427,72,9344.593434364057,1.0867242491540317
force_50nm_pN,map4,3.0,80,8822.660406631858,1.0260263406088468
force_50nm_pN,map4,3.162278,140,9436.288157771685,1.0973878355525686
force_50nm_pN,map4,3.605551,120,9583.371495626185,1.1144928097834648
force_50nm_pN,map4,4.0,64,8040.323200737589,0.9350448743061803
force_50nm_pN,map4,4.123106,112,8442.526023761178,0.9818188258887713
force_50nm_pN,map4,4.242641,50,10035.191208452452,1.1670369297200782
