metric,point_index,row,column,valid_timepoints,linear_slope_per_min,linear_intercept,linear_r2,fitted_map5_minus_map2_change,observed_map5_minus_map2,strictly_decreasing,strictly_increasing
fitted_baseline_pN,51,6,3,4,2.1678655273096754,-37.3753399347123,0.5396089785939183,170.51628127572803,153.0108680738121,False,False
fitted_baseline_pN,52,6,4,4,2.8929209876513973,-108.92448951110406,0.6549932678269229,227.5464610810046,227.6853100030434,False,False
fitted_baseline_pN,53,6,5,4,0.7323863622107775,-55.86547875824206,0.15041700453115356,57.606801421959574,44.629390623409165,False,False
fitted_baseline_pN,54,6,6,4,0.07143967796149547,-65.43211947600763,0.027944555010281577,5.619180741642777,1.2680318817703906,False,False
fitted_baseline_pN,55,6,7,4,-0.5551429025887007,-1.4199911151926443,0.0924431675120989,-43.66548668888762,-36.91789561316318,False,False
fitted_baseline_pN,56,7,7,4,-2.2024813651834423,152.65172853042478,0.6489300546952649,-173.2390350042784,-159.66395372342558,False,False
fitted_baseline_pN,57,7,6,4,-3.4218004466550243,166.51059067851793,0.9436848025626523,-269.1461624722316,-247.2578797146917,True,False
fitted_baseline_pN,58,7,5,4,-2.8329832856451262,16.484636426036644,0.9763320885748735,-222.83198321068875,-211.28861538762112,True,False
fitted_baseline_pN,59,7,4,4,0.1307882589975655,-88.88618689454283,0.003980695899677213,10.287320536190212,-7.420232736250814,False,False
fitted_baseline_pN,60,7,3,4,0.16654130231769745,-122.0748691960232,0.030773390649545967,13.099522637491507,4.7952207441875885,False,False
fitted_baseline_pN,61,7,2,4,1.6384310759402703,-148.29277585163976,0.8420504053026397,128.8729262384807,133.22383262803191,False,True
fitted_baseline_pN,62,7,1,4,1.4419679074564915,-119.47073806422188,0.3560764309189683,113.41986031927003,100.45195948018814,False,False
fitted_baseline_pN,63,7,0,4,0.7949809351110093,-45.58601107867041,0.16345968324785384,62.530258926372085,57.14414070280817,False,False
fit_RMSE_pN,0,0,0,4,-0.011449463753233255,16.10218335861665,0.007958914601038645,-0.9005724558134409,-0.7207476271030071,False,False
fit_RMSE_pN,1,0,1,4,-0.049050065211044935,17.052716599416396,0.05528952181111268,-3.858096644259514,-3.7576963117909523,False,False
fit_RMSE_pN,2,0,2,4,-0.09360580780907041,20.31120510627021,0.08354226199726347,-7.362686500772585,-3.9883452468218445,False,False
fit_RMSE_pN,3,0,3,4,-0.057717801525878,17.54131857013253,0.04238139175934503,-4.539868712159918,-1.6336634666454435,False,False
