acquisition_order,baseline_method,distance_nm,finite_pixel_count,force_pixel_median_pN,spatial_mad_pN,reference_subtracted_spatial_mad_pN,reference_definition
21,far_constant_referenced,140.0,64,107.14952121401916,16.80246376594558,14.102364974901194,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,145.0,64,105.00400088915225,15.200571565876041,11.64463252457609,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,150.0,64,106.87623333330836,17.003133665824713,10.470752902939282,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,155.0,64,102.36547109825031,17.605189592114314,9.633865580339691,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,160.0,64,102.33482169873662,14.280337588246908,10.675305841655035,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,165.0,64,100.61072282232207,12.818604599518391,9.876231921059526,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,170.0,64,98.94025260019407,13.750117880435353,12.269570644010614,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,175.0,64,103.41780872082471,17.362869478047003,11.159899843136765,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,180.0,64,101.38210241944466,16.029831490761104,10.042832777812308,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,185.0,64,103.38207707093365,16.15113022775289,9.766536073924758,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,190.0,64,100.78956814847794,17.18494309135393,8.565937446959964,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,195.0,64,103.12662383571842,16.647188439133117,10.375942038012328,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,200.0,64,101.72183370846034,14.651491383714939,7.126994198070656,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,205.0,64,98.16890418252169,13.132945838674427,8.107738864237271,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,210.0,64,95.61465244542029,18.04443524718183,8.327454145076494,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,215.0,64,98.14078031847133,13.913020604962593,4.923046071711317,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,220.0,64,98.89934516157558,13.269083331220948,5.93416164877866,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,225.0,64,95.48952931190125,17.08264350866997,8.175923177142428,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,230.0,64,96.23022833006004,11.265943784699086,6.278688892225188,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,235.0,64,94.95564358669816,10.599494131035215,5.941650366535214,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,240.0,64,96.32217652860153,14.162968116744349,5.657633811627274,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,245.0,64,97.57125648172729,13.530541279553546,6.759538534827904,subtract each pixel median force over 200-250 nm before spatial MAD
21,far_constant_referenced,250.0,64,93.91359518267862,11.39477746610006,7.142017860236151,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,80.0,64,26.66035541643391,47.255746575869175,12.395050949364485,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,85.0,64,20.668318532092165,46.51483542400913,17.814427426245757,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,90.0,64,21.056931887222213,48.438612929729395,16.231830136186407,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,95.0,64,14.296489022439854,53.81653688584981,15.179726794256426,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,100.0,64,12.971948854225593,43.69561635562075,15.062221522080469,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,105.0,64,8.96592003408669,48.929187503064135,11.279971901232523,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,110.0,64,10.330112413014579,53.280844036400495,15.995115370674286,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,115.0,64,10.174334243831149,46.24311844466931,14.649770113134561,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,120.0,64,7.0852889192881054,45.24015312641015,14.53492025220308,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,125.0,64,-0.6415874589611578,49.307399775525816,13.354339823927464,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,130.0,64,-0.21561269786341275,45.22056206565235,13.501948265076333,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,135.0,64,3.2700030423192583,45.552056064882464,10.625308867473155,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,140.0,64,3.4117468177421184,43.435371542555444,10.356149989152504,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,145.0,64,4.246642557672703,40.415206870125616,11.864448644221985,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,150.0,64,4.889017160753603,43.422547137252074,12.350873395218828,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,155.0,64,2.649831021037616,46.27803741713705,9.8252473364433,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,160.0,64,4.753022715206307,45.47372213384956,10.645195932452713,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,165.0,64,4.310676704587221,41.006157155739245,10.309685137170728,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,170.0,64,7.0927444851797095,42.80808958208711,12.966477838177537,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,175.0,64,3.6246727688593854,37.68969856997499,11.058351189123155,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,180.0,64,6.327830950752766,40.38156023674526,9.70696837350151,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,185.0,64,1.9772820373480828,49.53379689979829,12.506597355859952,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,190.0,64,9.562972993586342,44.586584784869665,13.828048529621753,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,195.0,64,4.622676682790859,41.80422814132703,8.057563240364955,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,200.0,64,4.944592768972019,46.649824454262564,8.979298052491151,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,205.0,64,3.9947515636808495,41.77876051360126,8.516566966169012,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,210.0,64,2.7204391637311742,45.194579602691185,8.232226272636405,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,215.0,64,2.6184298718910197,41.566089472179954,6.699416495700671,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,220.0,64,3.072519832355889,43.298049945712584,8.375631941020872,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,225.0,64,5.91727908582392,41.281441387486076,7.494424925221404,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,230.0,64,7.714015820837043,31.748257301930852,7.020116745230176,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,235.0,64,2.457080229647138,40.1401648937112,7.449680453665057,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,240.0,64,3.5179839362256757,36.24127968934466,5.2597789895279865,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,245.0,64,4.37980905972869,36.437026492079376,7.911251763877842,subtract each pixel median force over 200-250 nm before spatial MAD
22,linear_drift_corrected,250.0,64,9.202396088881155,37.96810434126391,6.710385243236776,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,80.0,64,133.14124092358387,14.977111926157981,11.057692713757907,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,85.0,64,129.39680721472183,11.3530347986066,11.004763196282395,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,90.0,64,125.81578500418254,12.568657087737067,13.534285638432022,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,95.0,64,121.930794333969,17.268243519730305,10.815280146385799,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,100.0,64,118.20419527060173,12.579982617676695,11.894487583052385,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,105.0,64,116.19402493890824,16.616863754885465,10.667585990635143,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,110.0,64,113.94380402038158,14.545493668805552,12.867789758116226,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,115.0,64,112.57471436356437,11.65230614894407,12.875324702525155,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,120.0,64,112.15840634493959,12.25436207523345,9.81932691144181,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,125.0,64,107.83406604242754,13.806976663399881,8.081204765520756,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,130.0,64,108.04097287373366,13.087505038955355,10.974392285381995,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,135.0,64,106.33726535772797,11.743095295076081,9.315687529000012,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,140.0,64,104.28375559030285,9.80804760815437,9.84590723681143,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,145.0,64,106.50335828876541,12.5043095870159,12.784535556392681,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,150.0,64,102.89676892909014,12.70881629907834,10.610865887628377,subtract each pixel median force over 200-250 nm before spatial MAD
22,far_constant_referenced,155.0,64,103.29009769294188,13.6554456954657,8.48259079193097,subtract each pixel median force over 200-250 nm before spatial MAD
