acquisition_order,location,location_order,instrument_scan_number,variant,distance_nm,predicted_force_pN
3,A,3,7,upper_200nm,155.0,35.689621727927474
3,A,3,7,upper_200nm,160.0,33.24200132849873
3,A,3,7,upper_200nm,165.0,31.082654395253307
3,A,3,7,upper_200nm,170.0,29.22003103124444
3,A,3,7,upper_200nm,175.0,27.576875387914278
3,A,3,7,upper_200nm,180.0,26.161626831971446
3,A,3,7,upper_200nm,185.0,24.91303320145739
3,A,3,7,upper_200nm,190.0,23.83908697857356
3,A,3,7,upper_200nm,195.0,22.891421102201534
3,A,3,7,upper_200nm,200.0,22.077334565829776
3,A,3,7,common_150_250nm,150.0,40.95541789514955
3,A,3,7,common_150_250nm,155.0,37.762085939098164
3,A,3,7,common_150_250nm,160.0,34.81633971398116
3,A,3,7,common_150_250nm,165.0,32.10068686445731
3,A,3,7,common_150_250nm,170.0,29.59862560270447
3,A,3,7,common_150_250nm,175.0,27.294626561971995
3,A,3,7,common_150_250nm,180.0,25.174107701352728
3,A,3,7,common_150_250nm,185.0,23.22340393385322
3,A,3,7,common_150_250nm,190.0,21.429732865209854
3,A,3,7,common_150_250nm,195.0,19.785880635216568
3,A,3,7,common_150_250nm,200.0,18.275238704347334
3,A,3,7,common_150_250nm,205.0,16.887526814035198
3,A,3,7,common_150_250nm,210.0,15.613185276198267
3,A,3,7,common_150_250nm,215.0,14.443334896349178
3,A,3,7,common_150_250nm,220.0,13.369737599377991
3,A,3,7,common_150_250nm,225.0,12.384757952720113
3,A,3,7,common_150_250nm,230.0,11.481325819281963
3,A,3,7,common_150_250nm,235.0,10.652900315498705
3,A,3,7,common_150_250nm,240.0,9.893435202213078
3,A,3,7,common_150_250nm,245.0,9.19734579631253
3,A,3,7,common_150_250nm,250.0,8.55947745807757
3,A,3,7,no_slip_hydrodynamic,25.0,492.6509711692156
3,A,3,7,no_slip_hydrodynamic,30.0,446.406410396275
3,A,3,7,no_slip_hydrodynamic,35.0,403.05492123066676
3,A,3,7,no_slip_hydrodynamic,40.0,362.9921472038447
3,A,3,7,no_slip_hydrodynamic,45.0,326.0116909834588
3,A,3,7,no_slip_hydrodynamic,50.0,292.3085718240002
3,A,3,7,no_slip_hydrodynamic,55.0,261.4834009623093
3,A,3,7,no_slip_hydrodynamic,60.0,233.83198065032303
3,A,3,7,no_slip_hydrodynamic,65.0,208.6524667419558
3,A,3,7,no_slip_hydrodynamic,70.0,186.2238061845836
3,A,3,7,no_slip_hydrodynamic,75.0,165.97680035063564
3,A,3,7,no_slip_hydrodynamic,80.0,147.91445507078944
3,A,3,7,no_slip_hydrodynamic,85.0,131.7901316516168
3,A,3,7,no_slip_hydrodynamic,90.0,117.36165275031729
3,A,3,7,no_slip_hydrodynamic,95.0,104.61735662007625
3,A,3,7,no_slip_hydrodynamic,100.0,93.17092545119404
3,A,3,7,no_slip_hydrodynamic,105.0,83.15601100500825
3,A,3,7,no_slip_hydrodynamic,110.0,74.18411905936921
3,A,3,7,no_slip_hydrodynamic,115.0,66.29475898182211
3,A,3,7,no_slip_hydrodynamic,120.0,59.29539629393335
3,A,3,7,no_slip_hydrodynamic,125.0,53.10651925991972
3,A,3,7,no_slip_hydrodynamic,130.0,47.66767181566951
3,A,3,7,no_slip_hydrodynamic,135.0,42.83030313010636
3,A,3,7,no_slip_hydrodynamic,140.0,38.618298590939744
3,A,3,7,no_slip_hydrodynamic,145.0,34.865069839275506
3,A,3,7,no_slip_hydrodynamic,150.0,31.596540395645768
3,A,3,7,no_slip_hydrodynamic,155.0,28.700868535913706
3,A,3,7,no_slip_hydrodynamic,160.0,26.16197301220166
3,A,3,7,no_slip_hydrodynamic,165.0,23.93292586241019
3,A,3,7,no_slip_hydrodynamic,170.0,21.96496688908983
3,A,3,7,no_slip_hydrodynamic,175.0,20.2523183337182
3,A,3,7,no_slip_hydrodynamic,180.0,18.731116363180554
3,A,3,7,no_slip_hydrodynamic,185.0,17.415891174089857
3,A,3,7,no_slip_hydrodynamic,190.0,16.24939671820254
3,A,3,7,no_slip_hydrodynamic,195.0,15.233169724899732
3,A,3,7,no_slip_hydrodynamic,200.0,14.3397707911149
3,A,3,7,no_slip_hydrodynamic,205.0,13.5555500134537
3,A,3,7,no_slip_hydrodynamic,210.0,12.872015756050876
3,A,3,7,no_slip_hydrodynamic,215.0,12.267490972989538
3,A,3,7,no_slip_hydrodynamic,220.0,11.744978132074518
3,A,3,7,no_slip_hydrodynamic,225.0,11.281733222306864
3,A,3,7,no_slip_hydrodynamic,230.0,10.88028925491778
3,A,3,7,no_slip_hydrodynamic,235.0,10.526449029873113
3,A,3,7,no_slip_hydrodynamic,240.0,10.217365555716142
3,A,3,7,no_slip_hydrodynamic,245.0,9.94725546206951
3,A,3,7,no_slip_hydrodynamic,250.0,9.709457910962715
4,A,4,8,primary,25.0,547.2670436854746
4,A,4,8,primary,30.0,492.9444714301661
4,A,4,8,primary,35.0,442.4219860274155
4,A,4,8,primary,40.0,395.87176455173164
4,A,4,8,primary,45.0,353.49684941485094
4,A,4,8,primary,50.0,314.6946741266186
4,A,4,8,primary,55.0,279.96978060726684
4,A,4,8,primary,60.0,248.37268173557476
4,A,4,8,primary,65.0,220.38394473679517
4,A,4,8,primary,70.0,195.05759578143952
4,A,4,8,primary,75.0,172.70971615202592
4,A,4,8,primary,80.0,152.61662201440728
4,A,4,8,primary,85.0,134.92336028033898
4,A,4,8,primary,90.0,119.10570123746203
4,A,4,8,primary,95.0,105.19185307936276
4,A,4,8,primary,100.0,92.81719854188674
4,A,4,8,primary,105.0,81.93571852060283
4,A,4,8,primary,110.0,72.30435428528051
4,A,4,8,primary,115.0,63.83370940666067
4,A,4,8,primary,120.0,56.369964700960416
4,A,4,8,primary,125.0,49.80195820405505
4,A,4,8,primary,130.0,44.039328182039554
4,A,4,8,primary,135.0,38.96372491942388
4,A,4,8,primary,140.0,34.528494515875266
4,A,4,8,primary,145.0,30.61745770817604
4,A,4,8,primary,150.0,27.212999508327773
4,A,4,8,primary,155.0,24.20669802067493
4,A,4,8,primary,160.0,21.599371241357947
4,A,4,8,primary,165.0,19.293299270499517
4,A,4,8,primary,170.0,17.300263603116832
4,A,4,8,primary,175.0,15.534407816287215
4,A,4,8,primary,180.0,14.013362274537046
4,A,4,8,primary,185.0,12.665365759288699
4,A,4,8,primary,190.0,11.503857711424981
4,A,4,8,primary,195.0,10.476906065530267
4,A,4,8,primary,200.0,9.590116218557847
4,A,4,8,primary,205.0,8.808542264551066
4,A,4,8,primary,210.0,8.13211910900285
4,A,4,8,primary,215.0,7.5377962405837025
4,A,4,8,primary,220.0,7.022236533296178
4,A,4,8,primary,225.0,6.570623833230275
4,A,4,8,primary,230.0,6.177931137266036
4,A,4,8,primary,235.0,5.834967987639315
4,A,4,8,primary,240.0,5.53603134357452
4,A,4,8,primary,245.0,5.27571510679066
4,A,4,8,primary,250.0,5.048264644838275
4,A,4,8,constant_baseline,25.0,499.4801851488256
4,A,4,8,constant_baseline,30.0,452.149518054724
4,A,4,8,constant_baseline,35.0,407.7657700506769
4,A,4,8,constant_baseline,40.0,366.66367528535795
4,A,4,8,constant_baseline,45.0,328.53881560766536
4,A,4,8,constant_baseline,50.0,293.8015555190145
4,A,4,8,constant_baseline,55.0,262.0976926061153
4,A,4,8,constant_baseline,60.0,233.207032668551
4,A,4,8,constant_baseline,65.0,207.29981592962724
4,A,4,8,constant_baseline,70.0,183.74052704770247
4,A,4,8,constant_baseline,75.0,162.6917870819269
4,A,4,8,constant_baseline,80.0,143.7597543275541
4,A,4,8,constant_baseline,85.0,126.73371120332362
4,A,4,8,constant_baseline,90.0,111.64581272145978
4,A,4,8,constant_baseline,95.0,98.05139641584877
4,A,4,8,constant_baseline,100.0,86.02627677068294
4,A,4,8,constant_baseline,105.0,75.2884076248744
4,A,4,8,constant_baseline,110.0,65.70352201800763
4,A,4,8,constant_baseline,115.0,57.26469080765672
4,A,4,8,constant_baseline,120.0,49.70281956341452
4,A,4,8,constant_baseline,125.0,43.05662110116104
4,A,4,8,constant_baseline,130.0,37.14746991527902
4,A,4,8,constant_baseline,135.0,31.8995105696265
4,A,4,8,constant_baseline,140.0,27.29771180686423
4,A,4,8,constant_baseline,145.0,23.1892185444181
4,A,4,8,constant_baseline,150.0,19.594571490792255
4,A,4,8,constant_baseline,155.0,16.407140505842264
4,A,4,8,constant_baseline,160.0,13.58664594595449
4,A,4,8,constant_baseline,165.0,11.11964720331401
4,A,4,8,constant_baseline,170.0,8.922544831589464
4,A,4,8,constant_baseline,175.0,7.006497108607194
4,A,4,8,constant_baseline,180.0,5.310162010861063
4,A,4,8,constant_baseline,185.0,3.813050304214375
4,A,4,8,constant_baseline,190.0,2.5054579843962053
4,A,4,8,constant_baseline,195.0,1.342811477488933
4,A,4,8,constant_baseline,200.0,0.3312812333466475
4,A,4,8,constant_baseline,205.0,-0.5635596473793791
4,A,4,8,constant_baseline,210.0,-1.3517908603000466
4,A,4,8,constant_baseline,215.0,-2.039756746362988
4,A,4,8,constant_baseline,220.0,-2.6508199814333313
4,A,4,8,constant_baseline,225.0,-3.1815289472068757
4,A,4,8,constant_baseline,230.0,-3.6508918295157993
4,A,4,8,constant_baseline,235.0,-4.063731708466895
4,A,4,8,constant_baseline,240.0,-4.423973022562366
4,A,4,8,constant_baseline,245.0,-4.743724945079775
4,A,4,8,constant_baseline,250.0,-5.021046535170891
4,A,4,8,lower_plus_10nm,35.0,423.4050738918812
4,A,4,8,lower_plus_10nm,40.0,380.76179523958456
4,A,4,8,lower_plus_10nm,45.0,341.3369059220344
4,A,4,8,lower_plus_10nm,50.0,305.5587534269564
4,A,4,8,lower_plus_10nm,55.0,272.7614327964616
4,A,4,8,lower_plus_10nm,60.0,243.37757755986516
4,A,4,8,lower_plus_10nm,65.0,216.68444180801626
4,A,4,8,lower_plus_10nm,70.0,192.75375107345857
4,A,4,8,lower_plus_10nm,75.0,171.2948490819382
4,A,4,8,lower_plus_10nm,80.0,151.9992672443611
4,A,4,8,lower_plus_10nm,85.0,134.9065730381677
4,A,4,8,lower_plus_10nm,90.0,119.50804431587173
4,A,4,8,lower_plus_10nm,95.0,105.95256241914217
4,A,4,8,lower_plus_10nm,100.0,93.80658296879608
4,A,4,8,lower_plus_10nm,105.0,83.05401012671977
4,A,4,8,lower_plus_10nm,110.0,73.52501724325096
4,A,4,8,lower_plus_10nm,115.0,65.03659558119648
4,A,4,8,lower_plus_10nm,120.0,57.59460525673026
4,A,4,8,lower_plus_10nm,125.0,50.94157312972832
4,A,4,8,lower_plus_10nm,130.0,45.131704425135325
4,A,4,8,lower_plus_10nm,135.0,39.96259255244707
4,A,4,8,lower_plus_10nm,140.0,35.415117716549624
4,A,4,8,lower_plus_10nm,145.0,31.411320135554337
4,A,4,8,lower_plus_10nm,150.0,27.862221807734276
4,A,4,8,lower_plus_10nm,155.0,24.769210879541408
4,A,4,8,lower_plus_10nm,160.0,22.01604636826391
4,A,4,8,lower_plus_10nm,165.0,19.62224956531009
4,A,4,8,lower_plus_10nm,170.0,17.501470389191713
4,A,4,8,lower_plus_10nm,175.0,15.642008324907472
4,A,4,8,lower_plus_10nm,180.0,14.011245486199451
4,A,4,8,lower_plus_10nm,185.0,12.569395587412547
4,A,4,8,lower_plus_10nm,190.0,11.317300962736214
4,A,4,8,lower_plus_10nm,195.0,10.205451729510958
4,A,4,8,lower_plus_10nm,200.0,9.240847953009464
4,A,4,8,lower_plus_10nm,205.0,8.388427766097806
4,A,4,8,lower_plus_10nm,210.0,7.642252087134288
4,A,4,8,lower_plus_10nm,215.0,6.989373520057004
4,A,4,8,lower_plus_10nm,220.0,6.412805086611602
4,A,4,8,lower_plus_10nm,225.0,5.913178185664284
4,A,4,8,lower_plus_10nm,230.0,5.470079617125016
4,A,4,8,lower_plus_10nm,235.0,5.086031514226354
4,A,4,8,lower_plus_10nm,240.0,4.747185829498078
4,A,4,8,lower_plus_10nm,245.0,4.45077256039545
4,A,4,8,lower_plus_10nm,250.0,4.1918060586580035
4,A,4,8,upper_200nm,25.0,567.0652399488469
4,A,4,8,upper_200nm,30.0,507.9347111499463
4,A,4,8,upper_200nm,35.0,453.3573926497188
4,A,4,8,upper_200nm,40.0,403.50941461026514
4,A,4,8,upper_200nm,45.0,358.2057932919789
4,A,4,8,upper_200nm,50.0,317.36242739526415
4,A,4,8,upper_200nm,55.0,280.82938831786566
4,A,4,8,upper_200nm,60.0,248.02071060512134
4,A,4,8,upper_200nm,65.0,219.05629639383807
4,A,4,8,upper_200nm,70.0,193.09965873665996
4,A,4,8,upper_200nm,75.0,170.3672562620533
4,A,4,8,upper_200nm,80.0,150.11277979050894
4,A,4,8,upper_200nm,85.0,132.3528991755298
4,A,4,8,upper_200nm,90.0,116.67377457052561
4,A,4,8,upper_200nm,95.0,102.89191906532301
4,A,4,8,upper_200nm,100.0,90.83290787893334
4,A,4,8,upper_200nm,105.0,80.197125639212
4,A,4,8,upper_200nm,110.0,70.97235085322157
4,A,4,8,upper_200nm,115.0,62.81755612313795
4,A,4,8,upper_200nm,120.0,55.77817537878944
4,A,4,8,upper_200nm,125.0,49.575839116647046
4,A,4,8,upper_200nm,130.0,44.1993958528184
4,A,4,8,upper_200nm,135.0,39.49893630512059
4,A,4,8,upper_200nm,140.0,35.40510648678712
4,A,4,8,upper_200nm,145.0,31.85372609254083
4,A,4,8,upper_200nm,150.0,28.744564131173693
4,A,4,8,upper_200nm,155.0,26.068322884745797
4,A,4,8,upper_200nm,160.0,23.71666162718072
4,A,4,8,upper_200nm,165.0,21.699791784115558
4,A,4,8,upper_200nm,170.0,19.931760967771414
4,A,4,8,upper_200nm,175.0,18.407137855681775
4,A,4,8,upper_200nm,180.0,17.08013108447625
4,A,4,8,upper_200nm,185.0,15.92918000830446
4,A,4,8,upper_200nm,190.0,14.93460487337919
4,A,4,8,upper_200nm,195.0,14.066724366804474
4,A,4,8,upper_200nm,200.0,13.322205633965023
4,A,4,8,common_150_250nm,150.0,30.047615828693196
4,A,4,8,common_150_250nm,155.0,27.145897750345057
4,A,4,8,common_150_250nm,160.0,24.464009047670316
4,A,4,8,common_150_250nm,165.0,21.986907463577886
4,A,4,8,common_150_250nm,170.0,19.70035206985846
4,A,4,8,common_150_250nm,175.0,17.590895399948792
4,A,4,8,common_150_250nm,180.0,15.645868911965971
4,A,4,8,common_150_250nm,185.0,13.853363221350653
4,A,4,8,common_150_250nm,190.0,12.20220431606286
4,A,4,8,common_150_250nm,195.0,10.681926772924308
4,A,4,8,common_150_250nm,200.0,9.282744827123247
4,A,4,8,common_150_250nm,205.0,7.995522004313383
4,A,4,8,common_150_250nm,210.0,6.811739902834507
4,A,4,8,common_150_250nm,215.0,5.7234666094747215
4,A,4,8,common_150_250nm,220.0,4.723325143391886
4,A,4,8,common_150_250nm,225.0,3.8044622471663647
4,A,4,8,common_150_250nm,230.0,2.960517779625693
4,A,4,8,common_150_250nm,235.0,2.185594910483154
4,A,4,8,common_150_250nm,240.0,1.4773148130230718
4,A,4,8,common_150_250nm,245.0,0.8270203629772723
4,A,4,8,common_150_250nm,250.0,0.230097848656599
4,A,4,8,no_slip_hydrodynamic,25.0,510.17389732213854
4,A,4,8,no_slip_hydrodynamic,30.0,458.8422125722167
4,A,4,8,no_slip_hydrodynamic,35.0,411.1518468133872
4,A,4,8,no_slip_hydrodynamic,40.0,367.27210183873956
4,A,4,8,no_slip_hydrodynamic,45.0,327.10457977859977
4,A,4,8,no_slip_hydrodynamic,50.0,290.6553553824476
4,A,4,8,no_slip_hydrodynamic,55.0,257.7368900968131
4,A,4,8,no_slip_hydrodynamic,60.0,228.14482671440962
4,A,4,8,no_slip_hydrodynamic,65.0,201.6286630056367
4,A,4,8,no_slip_hydrodynamic,70.0,177.94873651193436
4,A,4,8,no_slip_hydrodynamic,75.0,156.85044988412125
4,A,4,8,no_slip_hydrodynamic,80.0,138.10098217648434
4,A,4,8,no_slip_hydrodynamic,85.0,121.46766223191756
4,A,4,8,no_slip_hydrodynamic,90.0,106.74234543896142
4,A,4,8,no_slip_hydrodynamic,95.0,93.72369412362418
4,A,4,8,no_slip_hydrodynamic,100.0,82.2338439439445
4,A,4,8,no_slip_hydrodynamic,105.0,72.10411924421952
4,A,4,8,no_slip_hydrodynamic,110.0,63.18671095562564
4,A,4,8,no_slip_hydrodynamic,115.0,55.34328617943441
4,A,4,8,no_slip_hydrodynamic,120.0,48.45332418451473
4,A,4,8,no_slip_hydrodynamic,125.0,42.405097413197815
4,A,4,8,no_slip_hydrodynamic,130.0,37.10170329971474
4,A,4,8,no_slip_hydrodynamic,135.0,32.453954160218416
4,A,4,8,no_slip_hydrodynamic,140.0,28.38478706914072
4,A,4,8,no_slip_hydrodynamic,145.0,24.82367389108223
4,A,4,8,no_slip_hydrodynamic,150.0,21.709873419830483
4,A,4,8,no_slip_hydrodynamic,155.0,18.988044500863495
4,A,4,8,no_slip_hydrodynamic,160.0,16.610663727745315
4,A,4,8,no_slip_hydrodynamic,165.0,14.534587438496231
4,A,4,8,no_slip_hydrodynamic,170.0,12.722863265204714
4,A,4,8,no_slip_hydrodynamic,175.0,11.142039005376208
4,A,4,8,no_slip_hydrodynamic,180.0,9.763530525246706
4,A,4,8,no_slip_hydrodynamic,185.0,8.561517710523376
4,A,4,8,no_slip_hydrodynamic,190.0,7.513985033175035
4,A,4,8,no_slip_hydrodynamic,195.0,6.601078435373215
4,A,4,8,no_slip_hydrodynamic,200.0,5.8059022731277565
4,A,4,8,no_slip_hydrodynamic,205.0,5.1132376635665855
4,A,4,8,no_slip_hydrodynamic,210.0,4.510156474975019
4,A,4,8,no_slip_hydrodynamic,215.0,3.985022776194822
4,A,4,8,no_slip_hydrodynamic,220.0,3.5279682212664403
4,A,4,8,no_slip_hydrodynamic,225.0,3.130114935068869
4,A,4,8,no_slip_hydrodynamic,230.0,2.7839450342942325
4,A,4,8,no_slip_hydrodynamic,235.0,2.4826964840206114
4,A,4,8,no_slip_hydrodynamic,240.0,2.2206511859122346
4,A,4,8,no_slip_hydrodynamic,245.0,1.9926657705145332
4,A,4,8,no_slip_hydrodynamic,250.0,1.794396674819505
5,A,5,9,primary,25.0,563.2409021010565
5,A,5,9,primary,30.0,508.243885765562
5,A,5,9,primary,35.0,456.9422329237367
5,A,5,9,primary,40.0,409.7637399979276
5,A,5,9,primary,45.0,366.61583898480654
5,A,5,9,primary,50.0,327.21801945201076
5,A,5,9,primary,55.0,291.6037785527508
5,A,5,9,primary,60.0,259.5119556739438
5,A,5,9,primary,65.0,230.57726662795207
5,A,5,9,primary,70.0,204.7919835008981
5,A,5,9,primary,75.0,181.54616553321998
5,A,5,9,primary,80.0,161.03211490566972
5,A,5,9,primary,85.0,142.55700350713803
5,A,5,9,primary,90.0,126.31563707649008
5,A,5,9,primary,95.0,111.76781956514917
5,A,5,9,primary,100.0,98.94793298726314
5,A,5,9,primary,105.0,87.55585345364611
5,A,5,9,primary,110.0,77.48613529101084
5,A,5,9,primary,115.0,68.60663712792277
5,A,5,9,primary,120.0,60.730205543066965
5,A,5,9,primary,125.0,53.83653846488944
5,A,5,9,primary,130.0,47.697966288755005
5,A,5,9,primary,135.0,42.364227195124144
5,A,5,9,primary,140.0,37.61241746455509
5,A,5,9,primary,145.0,33.4803576263157
5,A,5,9,primary,150.0,29.81821409294171
5,A,5,9,primary,155.0,26.618844899587508
5,A,5,9,primary,160.0,23.803051252394553
5,A,5,9,primary,165.0,21.331155540790576
5,A,5,9,primary,170.0,19.170388708778532
5,A,5,9,primary,175.0,17.264067648818532
5,A,5,9,primary,180.0,15.608716470438901
5,A,5,9,primary,185.0,14.140878603643259
5,A,5,9,primary,190.0,12.874501492663075
5,A,5,9,primary,195.0,11.751268326132632
5,A,5,9,primary,200.0,10.778140633970427
5,A,5,9,primary,205.0,9.920092434541463
5,A,5,9,primary,210.0,9.172537587491053
5,A,5,9,primary,215.0,8.517663660273906
5,A,5,9,primary,220.0,7.943913188514425
5,A,5,9,primary,225.0,7.4444888540871546
5,A,5,9,primary,230.0,7.004479401157591
5,A,5,9,primary,235.0,6.623854674427644
5,A,5,9,primary,240.0,6.286802194351255
5,A,5,9,primary,245.0,5.996723952162022
5,A,5,9,primary,250.0,5.7400030307365055
5,A,5,9,constant_baseline,25.0,496.47692028343687
5,A,5,9,constant_baseline,30.0,449.9299785511704
5,A,5,9,constant_baseline,35.0,406.15206298504484
5,A,5,9,constant_baseline,40.0,365.57627883053937
5,A,5,9,constant_baseline,45.0,327.9912680526021
5,A,5,9,constant_baseline,50.0,293.381745139903
5,A,5,9,constant_baseline,55.0,262.04138757588623
5,A,5,9,constant_baseline,60.0,233.33797581902425
5,A,5,9,constant_baseline,65.0,207.41938487165837
5,A,5,9,constant_baseline,70.0,184.03691658494606
5,A,5,9,constant_baseline,75.0,162.7996368808913
5,A,5,9,constant_baseline,80.0,143.92850185802774
5,A,5,9,constant_baseline,85.0,126.87751034630631
5,A,5,9,constant_baseline,90.0,111.57818413997589
5,A,5,9,constant_baseline,95.0,97.98974570409774
5,A,5,9,constant_baseline,100.0,85.74783459260385
5,A,5,9,constant_baseline,105.0,74.9027580261216
5,A,5,9,constant_baseline,110.0,65.22538391743615
5,A,5,9,constant_baseline,115.0,56.54902741274817
5,A,5,9,constant_baseline,120.0,48.93492583987283
5,A,5,9,constant_baseline,125.0,42.10892811182236
5,A,5,9,constant_baseline,130.0,36.05833673074379
5,A,5,9,constant_baseline,135.0,30.71588792292794
5,A,5,9,constant_baseline,140.0,25.937742254651326
5,A,5,9,constant_baseline,145.0,21.750421531185108
5,A,5,9,constant_baseline,150.0,18.02627122630843
5,A,5,9,constant_baseline,155.0,14.716924996521382
5,A,5,9,constant_baseline,160.0,11.821974110903707
5,A,5,9,constant_baseline,165.0,9.239423022528811
5,A,5,9,constant_baseline,170.0,6.968848164011568
5,A,5,9,constant_baseline,175.0,4.966837174649886
5,A,5,9,constant_baseline,180.0,3.1833318001221294
5,A,5,9,constant_baseline,185.0,1.6320805051302276
5,A,5,9,constant_baseline,190.0,0.25241330441865806
5,A,5,9,constant_baseline,195.0,-0.9658113431937547
5,A,5,9,constant_baseline,200.0,-2.0314874390936923
5,A,5,9,constant_baseline,205.0,-2.9796764461803926
5,A,5,9,constant_baseline,210.0,-3.8083790205151224
5,A,5,9,constant_baseline,215.0,-4.539812623220396
5,A,5,9,constant_baseline,220.0,-5.188858550306846
5,A,5,9,constant_baseline,225.0,-5.7524913520679615
5,A,5,9,constant_baseline,230.0,-6.25361499135965
5,A,5,9,constant_baseline,235.0,-6.6939334599829685
5,A,5,9,constant_baseline,240.0,-7.079782731425766
5,A,5,9,constant_baseline,245.0,-7.422627166077669
5,A,5,9,constant_baseline,250.0,-7.720848131227651
5,A,5,9,lower_plus_10nm,35.0,442.17961108337
5,A,5,9,lower_plus_10nm,40.0,397.9644585813491
5,A,5,9,lower_plus_10nm,45.0,356.9709794170206
5,A,5,9,lower_plus_10nm,50.0,319.9251763184756
5,A,5,9,lower_plus_10nm,55.0,285.98083162195246
5,A,5,9,lower_plus_10nm,60.0,255.34442289841783
5,A,5,9,lower_plus_10nm,65.0,227.70935527343295
5,A,5,9,lower_plus_10nm,70.0,202.7045450586707
5,A,5,9,lower_plus_10nm,75.0,180.47394244878052
5,A,5,9,lower_plus_10nm,80.0,160.37198263105682
5,A,5,9,lower_plus_10nm,85.0,142.54065174829333
5,A,5,9,lower_plus_10nm,90.0,126.56331347549629
5,A,5,9,lower_plus_10nm,95.0,112.29951028256355
5,A,5,9,lower_plus_10nm,100.0,99.68059792917596
5,A,5,9,lower_plus_10nm,105.0,88.35043671264933
5,A,5,9,lower_plus_10nm,110.0,78.41964781844374
5,A,5,9,lower_plus_10nm,115.0,69.53394760934353
