test,blocks_planned,blocks_included,baseline_method,preprocessing,distance_nm,low_nominal_speed_um_per_s,high_nominal_speed_um_per_s,block_summary,low_block_values_pN,high_block_values_pN,block_differences_high_minus_low_pN,sample_count,mean_difference_pN,median_difference_pN,difference_sd_pN,mean_95CI_low_pN,mean_95CI_high_pN,paired_t_statistic,paired_t_df,paired_t_p_two_sided,cohen_dz,fraction_high_greater_than_low,exact_sign_nonzero_block_count,exact_sign_p_two_sided,fit_status,claim_status,paired_t_p_two_sided_holm_across_valid_contrasts_and_37_distances,paired_t_p_two_sided_bh_across_valid_contrasts_and_37_distances
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,105.0,0.1,0.2,spatial_median_of_F_sym_pN,13.0384579504;49.6022025561;48.9764222312,13.0995794367;52.3743753738;48.8549666791,0.0611214862476;2.77217281774;-0.121455552112,3,0.903946250624538,0.06112148624756486,1.6205050056344972,-3.1216113459024117,4.929503847151488,0.9661684647373605,2.0,0.43589339967338603,0.5578176231986426,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.806402789395764
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,110.0,0.1,0.2,spatial_median_of_F_sym_pN,11.1959087379;40.217230508;39.6139457212,11.0749218922;43.0125504564;39.1417238539,-0.120986845629;2.79531994832;-0.472221867337,3,0.7340370784519852,-0.1209868456290284,1.793741010384035,-3.721862610500918,5.189936767404888,0.7087921317281245,2.0,0.5519342868096542,0.40922132805272143,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8628831807869242
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,115.0,0.1,0.2,spatial_median_of_F_sym_pN,9.30011651801;33.4331490369;33.2164151659,9.45418169046;33.7597838015;32.1937135035,0.154065172449;0.326634764597;-1.02270166238,3,-0.18066724177855598,0.15406517244854534,0.7343102478808302,-2.004795020641454,1.643460537084342,-0.4261479979707071,2.0,0.711482155208307,-0.24603666134300786,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8814878976927991
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,120.0,0.1,0.2,spatial_median_of_F_sym_pN,8.18178012136;27.0341507697;26.3146806921,8.32582081804;27.6802073566;26.3145206164,0.144040696686;0.64605658689;-0.000160075704002,3,0.26331240262380423,0.14404069668576902,0.3392171850473456,-0.5793497992156547,1.105974604463263,1.344479229564405,2.0,0.31098758583658337,0.77623544510887,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7378856601822198
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,125.0,0.1,0.2,spatial_median_of_F_sym_pN,8.29892342076;23.112732093;22.0044659123,6.49965655695;23.6928504717;22.0145005609,-1.79926686381;0.580118378721;0.0100346485496,3,-0.40303794551466626,0.010034648549623881,1.24231246434794,-3.4891131879406276,2.6830372969112948,-0.5619215930317382,2.0,0.630742492650789,-0.32442558300033736,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8814878976927991
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,130.0,0.1,0.2,spatial_median_of_F_sym_pN,7.02714520879;20.1470155147;18.1111579317,5.43250495683;20.0544776062;17.5050467515,-1.59464025196;-0.0925379085341;-0.606111180182,3,-0.7644297802241032,-0.6061111801817205,0.763463454834812,-2.660978139898952,1.1321185794507453,-1.734243086269707,2.0,0.22501161037909526,-1.0012657126980626,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.6750348311372857
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,135.0,0.1,0.2,spatial_median_of_F_sym_pN,6.82074811394;17.829289429;15.2278404571,4.42344412134;17.1614347516;14.4484570871,-2.3973039926;-0.667854677364;-0.779383370008,3,-1.2815140133229965,-0.7793833700077215,0.9679101821490578,-3.6859361983568055,1.1229081717108125,-2.293236937293738,2.0,0.14883755165608534,-1.3240009630621326,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.5329344591556604
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,140.0,0.1,0.2,spatial_median_of_F_sym_pN,8.15656349384;15.7005986916;12.5585201721,3.93364019687;14.6521824695;12.6462171285,-4.22292329697;-1.04841622205;0.0876969564431,3,-1.7278808541935124,-1.0484162220523565,2.234192445165481,-7.277922562467987,3.8221608540809626,-1.3395343070668235,2.0,0.312322170762228,-0.7733804927737694,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7378856601822198
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,145.0,0.1,0.2,spatial_median_of_F_sym_pN,7.38703132511;12.5377532913;10.456623102,4.58599484422;11.5343260205;10.4127545308,-2.80103648089;-1.00342727082;-0.0438685712142,3,-1.2827774409760806,-1.0034272708215095,1.3996503523073338,-4.759701664364276,2.1941467824121155,-1.5874219578561501,2.0,0.25333195879363496,-0.916498494685771,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7378856601822198
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,150.0,0.1,0.2,spatial_median_of_F_sym_pN,6.88644679381;10.670493358;8.84503451963,3.67058794353;10.9973661446;8.85105675962,-3.21585885028;0.326872786617;0.00602223999472,3,-0.9609879412228371,0.006022239994717182,1.959354072315771,-5.828293282873709,3.9063174004280348,-0.8495044173877722,2.0,0.48506918112911357,-0.4904616040566065,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8628831807869242
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,155.0,0.1,0.2,spatial_median_of_F_sym_pN,5.01934412589;10.8433193581;8.15299986906,4.79267287822;9.91575439662;7.55637409105,-0.226671247668;-0.927564961491;-0.596625778012,3,-0.5836206623901692,-0.5966257780118145,0.35062779309886405,-1.4546283860040556,0.28738706122371727,-2.8830020309364075,2.0,0.10219959163536982,-1.6645019986353728,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.4726731113135854
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,160.0,0.1,0.2,spatial_median_of_F_sym_pN,5.84660401182;9.140743734;6.03962874053,3.68466235857;8.74327208157;6.00874378051,-2.16194165325;-0.397471652432;-0.0308849600143,3,-0.863432755233062,-0.3974716524315891,1.1393816171251654,-3.6938135983736857,1.966948087907562,-1.3125623395225958,2.0,0.3197259161861713,-0.7578082200515357,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7378856601822198
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,165.0,0.1,0.2,spatial_median_of_F_sym_pN,5.76385727121;7.12725613771;5.78355736358,2.38989563685;7.05043244368;5.7668235525,-3.37396163436;-0.0768236940247;-0.0167338110794,3,-1.1558397131548368,-0.07682369402468936,1.9211848795749789,-5.928327523692416,3.6166480973827424,-1.0420512517425746,2.0,0.40680127439166125,-0.601628570702962,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.7653379908046508
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,170.0,0.1,0.2,spatial_median_of_F_sym_pN,5.44105506807;7.35264175082;5.01749082304,3.15288233562;6.52991432748;5.39484792564,-2.28817273244;-0.822727423341;0.377357102596,3,-0.9111810177300855,-0.8227274233411288,1.3349645516429989,-4.227416804275234,2.405054768815063,-1.1822125281592326,2.0,0.3586313289133706,-0.682550721372081,0.3333333333333333,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.740515498286928
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,175.0,0.1,0.2,spatial_median_of_F_sym_pN,5.34624960052;7.28866236988;4.95770174673,3.78623309004;6.60975110762;4.8159830824,-1.56001651047;-0.678911262256;-0.141718664329,3,-0.7935488123522424,-0.6789112622559248,0.7160646067307189,-2.572351905959647,0.9852542812551622,-1.9194732547323101,2.0,0.19491709236000354,-1.1082084003219865,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.6363469779988351
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,180.0,0.1,0.2,spatial_median_of_F_sym_pN,5.15019942374;6.93611143438;4.07929640815,4.25303992233;6.40328873742;3.95326654773,-0.897159501409;-0.532822696961;-0.12602986042,3,-0.518670686263215,-0.5328226969606753,0.3857595628862034,-1.4769505640852807,0.4396091915588506,-2.3288184336457185,2.0,0.14525939404122296,-1.3445439495591183,0.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.5329344591556604
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,185.0,0.1,0.2,spatial_median_of_F_sym_pN,4.70641204021;4.76278483742;3.9998894039,3.36417698298;5.97550171615;4.03523165401,-1.34223505723;1.21271687873;0.0353422501075,3,-0.031391976129407105,0.035342250107535556,1.278782601338782,-3.2080640612058975,3.145280108947083,-0.04251895322097664,2.0,0.9699481391801592,-0.024548329087791972,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.9877453527430978
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,190.0,0.1,0.2,spatial_median_of_F_sym_pN,4.23084175282;4.70486950331;3.22548170544,4.00886534171;5.05112583881;3.43069071705,-0.221976411112;0.346256335505;0.205209011606,3,0.1098296453331525,0.20520901160644245,0.2958800960100541,-0.6251772593126228,0.8448365499789279,0.6429311348061278,2.0,0.5861400866713824,0.3711964637507095,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.86938030307862
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,195.0,0.1,0.2,spatial_median_of_F_sym_pN,4.29157111013;5.30312128604;2.25487311723,2.44986508642;5.50039461896;3.1701773995,-1.8417060237;0.197273332924;0.91530428227,3,-0.2430428028358739,0.19727333292388582,1.4302745125903829,-3.7960416576729363,3.309956052001189,-0.29432285845831785,2.0,0.796248088782779,-0.16992738155956993,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8959939568747872
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,200.0,0.1,0.2,spatial_median_of_F_sym_pN,3.9556628294;4.80918060101;1.97122325119,3.489208312;5.35364853459;2.25026005336,-0.466454517396;0.544467933579;0.279036802175,3,0.11901673945269724,0.27903680217512417,0.524114363308861,-1.182955515696723,1.4209889946021177,0.3933169058406031,2.0,0.7320526965866265,0.2270816214639029,0.6666666666666666,3,1.0,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.8814878976927991
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,20.0,0.05,0.2,spatial_median_of_F_sym_pN,1737.25377341;2441.62805062;2355.53989394,1747.2405545;2474.39381877;2434.40311778,9.98678108945;32.7657681458;78.8632238389,3,40.53859102474038,32.76576814583905,35.08993692051829,-46.62964458137913,127.7068266308599,2.0009981631243385,2.0,0.18336765404123923,1.1552768281277837,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.6167821090478047
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,25.0,0.05,0.2,spatial_median_of_F_sym_pN,1197.72838361;1877.60684646;1775.21630398,1220.65539018;1909.04908919;1847.48369203,22.9270065652;31.4422427345;72.2673880496,3,42.21221244976573,31.442242734510046,26.37446676252156,-23.305595061507788,107.73001996103925,2.772139331619823,2.0,0.10921949792264657,1.6004953893418539,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.481031536743238
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,30.0,0.05,0.2,spatial_median_of_F_sym_pN,821.567334303;1461.03279754;1362.39751699,866.009276175;1490.00507333;1426.78331053,44.4419418721;28.9722757854;64.3857935399,3,45.93333706581772,44.44194187214748,17.753802540749362,1.8304466479199348,90.03622748371549,4.481230056297841,2.0,0.046361637536142246,2.5872393793042003,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.4726731113135854
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,35.0,0.05,0.2,spatial_median_of_F_sym_pN,572.765460989;1149.47503688;1063.58079905,621.574472932;1175.19230037;1120.27365241,48.8090119431;25.717263491;56.6928533632,3,43.73970959909813,48.80901194310195,16.09798626147547,3.7500948442237743,83.72932435397249,4.706141383363457,2.0,0.04230662219702082,2.7170919945293295,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.4726731113135854
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,40.0,0.05,0.2,spatial_median_of_F_sym_pN,401.613379293;906.530486742;834.165655196,449.109561499;934.617584684;883.809062894,47.4961822066;28.0870979412;49.6434076977,3,41.74222928182983,47.49618220662643,11.874325381912088,12.244769799393413,71.23968876426625,6.088738485089111,2.0,0.02592946176351877,3.5153348033914327,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.4726731113135854
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,45.0,0.05,0.2,spatial_median_of_F_sym_pN,280.932636285;719.918947661;656.325705634,325.286515289;740.495340887;699.780388013,44.3538790035;20.5763932257;43.4546823789,3,36.12831820269446,43.45468237893806,13.475864221276499,2.6524156926093596,69.60422071277955,4.643567320920572,2.0,0.04338087685244541,2.680964842733642,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.4726731113135854
map1_3_refresh_affected,"1,2,3","1,2,3",linear_drift_corrected,linear_center_aligned,50.0,0.05,0.2,spatial_median_of_F_sym_pN,193.343001967;572.261983065;517.274429905,239.234268705;590.100400622;557.511513416,45.891266738;17.8384175576;40.2370835103,3,34.655589268638806,40.237083510285174,14.835949422296155,-2.198952180450874,71.51013071772849,4.045931923258814,2.0,0.05600621833451405,2.3359198850163763,1.0,3,0.25,block_level_paired_t; n3_low_power,block is the experimental replicate; Test A includes the refresh boundary and Test B has only two blocks for contrasts involving 0.1 um/s,1.0,0.4726731113135854
