source,timestamp,block,nominal_speed_um_per_s,point_index,sensitivity_nm_per_V,sensitivity_40nm_nm_per_V,sensitivity_60nm_nm_per_V,contact_fit_R2,contact_points,valid_for_consensus,retained_for_global_consensus
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,53,78.88966948333612,79.05949488806904,79.19914260083354,0.9998268261274099,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,54,79.2947508287844,79.51951490017831,79.67712035886795,0.9996394954781732,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,55,79.84127087763775,80.06775979120816,79.62553351092997,0.9998176725967985,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,56,79.02229372531563,78.874927968256,78.91066056849566,0.9998119386249154,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,57,78.5224487936771,78.33037028085953,78.67997156703073,0.9998859217677664,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,58,79.20237515692689,79.54108542928604,79.34703669172197,0.9997393971298352,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,59,79.15514350960466,79.5361945663162,79.11368539980552,0.999770908582352,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,60,79.06790396375162,78.9665006746132,78.88971617289218,0.999691134383421,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,61,79.20053588289946,79.23482537176346,79.0720009121663,0.999856457373723,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,62,79.1573947611808,78.99314427401158,78.92211091678979,0.9996753667228758,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:11.440000,1,1.0,63,78.71378333379391,78.86582140263747,78.44875427353877,0.9997129166249533,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,0,78.88920270455276,78.64376355347113,79.27600098932133,0.9998605840528101,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,1,79.56013585816362,79.70959083700336,79.54213614822821,0.9998612789016694,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,2,79.92896885531833,81.3340854848074,79.42223885612506,0.999357038283055,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,3,79.23080068591366,79.52335671531634,79.28014712924768,0.9999229549770152,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,4,79.55817738600486,80.1689718625869,79.06588513031464,0.9997414165439343,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,5,79.498232415599,79.46372834349721,79.35358986011406,0.9999142774189066,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,6,83.0191928984607,82.52441263190607,83.13571958477017,0.9998628189792479,50,True,False
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,7,80.06194850533494,80.43507692774831,80.02868635643995,0.9999223983764239,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,8,79.63087308717532,78.65717356846172,79.94880058736902,0.9997136758552677,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,9,80.3286856024459,79.803777078692,80.27486482642331,0.9998892959695044,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,10,79.26779793426758,79.60292225703829,79.16489572920662,0.9999057368372569,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,11,79.30851568057726,79.03386120961659,79.32156957378606,0.9998667197428627,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,12,79.73435773099075,79.7582508242231,79.81866689431376,0.9999588651313017,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,13,80.50912994532354,81.30499416008074,79.9722438485085,0.9995893556548432,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,14,78.57708534724442,79.07648266913097,78.91618622303501,0.9998082055286407,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,15,80.04379916484004,79.810097950108,80.14637908441064,0.9999138690102276,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,16,78.74963732972157,78.72403732251453,79.22167778798888,0.9998721332116082,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,17,79.2894476460089,79.44484107277677,79.33010225985554,0.9999482403332045,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,18,79.3197199870987,79.52832075790202,79.60416859062548,0.9999287549851636,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,19,79.37465769006458,78.862473405844,79.61095720678162,0.9997773550933299,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,20,80.94562477803453,80.65099870742947,80.3561713710695,0.9998868771231156,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,21,81.44507818959424,81.9698418316981,80.56776662939802,0.9997836859072939,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,22,79.07251718049454,78.66378505864566,79.34414511429551,0.999844623756562,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,23,81.30142166003372,81.35770296964319,81.08911353754488,0.9999270176041309,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,24,79.31455280146888,79.10907628385793,79.4776787979716,0.9999284954625873,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,25,80.51367665085394,80.04835038918881,80.6273700164933,0.9998898620954882,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,26,80.03720845467537,79.97560877698814,79.65547920694378,0.9998861127268404,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,27,80.26686854039826,80.76614789792059,79.96690354013886,0.9998908649811191,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,28,80.30104081902297,80.73966565204442,80.06069763571342,0.9998690073066686,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,29,79.85101202041493,79.86491118729904,79.55532268604546,0.9999113030727792,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,30,78.4771833300977,78.91593403426856,78.4482565368024,0.9999085186074906,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,31,78.2375045011505,78.0084028386797,78.61914437665659,0.9998886998959957,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,32,79.01369163938546,78.73639155906729,79.45997840884283,0.9998898764209804,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,33,79.4949220017427,80.06368647311952,79.39393838007528,0.9997880775477742,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,34,79.87644025773955,80.01887508824815,79.76440714791603,0.9999045144230764,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,35,79.85859749582173,79.59218035170751,80.00757420553084,0.9998961078919285,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,36,79.71136028703825,80.16902961348075,79.60660916549914,0.9998961233828237,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,37,78.91363807484113,78.0224922631247,79.18436231252105,0.9996456679183684,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,38,79.6982178074909,80.28087701906153,79.22190999064628,0.9998228102336962,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,39,79.55874366377192,79.99906903995759,79.48058296780417,0.9998326974904383,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,40,79.38212604955962,79.23416536327922,79.2855343164935,0.9999272424343106,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,41,79.64776349820266,79.67213503242255,79.21652698357998,0.9999336053280728,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,42,80.93741394180813,80.550582038505,80.75480708316782,0.9998893111386468,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,43,79.93154634005316,79.6242534953647,80.01017501186081,0.9998951102823573,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,44,79.8974751740051,79.80494666517856,79.69868368908496,0.9999602679778096,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,45,79.46954523346065,79.73197739950861,79.41894330809761,0.9999063311518731,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,46,78.59815902432794,79.24341309383796,78.36470694340366,0.9998099302743405,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,47,79.42722542579814,79.70632196399164,79.26188961589342,0.9999288854550862,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,48,78.02714863052698,77.82232513936304,78.54499500744696,0.9998587586176992,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,49,78.51656724163946,78.62932447714427,78.71348885065503,0.9995089157475577,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,50,78.66316639396366,78.19725131953204,79.10960670431456,0.99983391683177,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,51,79.80806114492624,80.07303200166079,79.23874489853064,0.9998939106298094,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,52,79.18851617149451,79.6031740755979,78.90191757250233,0.9998524331770272,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,53,79.09014788231151,78.92802217181,79.13565121084562,0.9999123546891705,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,54,78.98569318410209,78.64620799527117,79.07670881286698,0.999830339592882,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,55,79.54057449956605,79.40495429548939,79.04837487031418,0.999848568627086,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,56,79.62505903405511,79.9346789211151,79.29936855603981,0.9998665144146436,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,57,78.66950775770866,78.75245361463658,78.47384548193088,0.9999311497459623,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,58,79.56034063844325,79.76642219104042,79.24958730652722,0.9998259434017633,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,59,79.58574245504975,79.17572237584066,79.15707531127146,0.9997486167503316,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,60,78.15058988913573,78.58701010386521,78.28315222871078,0.9998641001744876,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,61,79.23657509566455,80.20862883321266,78.84806139362243,0.9997532504556746,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,62,79.70557131820598,80.68802453743513,78.73075921171467,0.99977594204914,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:29.129000,1,4.0,63,78.71754042981681,78.71774363476801,78.75330957272901,0.9999400175832928,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,0,78.7067133205397,78.19361904439803,78.92040402399572,0.9998904811094272,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,1,79.88583919607552,79.4277401901871,79.39468794418204,0.9998970332403831,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,2,80.21545024918159,80.25570306794626,79.82065924433809,0.9997423913573853,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,3,80.13846702173723,80.93309772957204,79.50980194216396,0.9996979267833342,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,4,79.50508063522824,80.04849092284383,79.50208331156826,0.9998044157218913,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,5,79.78282255723379,80.1150041441506,79.43254911252302,0.9999140260074127,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,6,80.41747677310974,80.68814218319112,80.25836670682295,0.9998041834053756,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,7,80.1317678557715,79.87355993178927,79.87992978028555,0.9998350826124748,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,8,80.38961103897894,80.49811249759722,79.87102266552571,0.9998692135170674,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,9,79.61037777300334,79.30382090491115,79.45627853979187,0.9998572416861501,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,10,79.11706007049067,78.74913684419698,79.12334387594107,0.9998613604646462,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,11,80.696034347378,80.93605089213185,80.1765523085373,0.9998498766611205,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,12,79.99374370208176,80.15525846155609,79.76691091067455,0.9998806625992717,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,13,80.25878589578909,80.29575064583734,79.89596815630064,0.9999195606785916,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,14,81.35335204279936,81.73346802860532,80.7419499667956,0.9998746296794967,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,15,78.40191184060734,79.44428312552007,78.5738422682053,0.9995521670067437,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,16,79.0299401298429,78.85804202689744,79.38916847963442,0.9999569154454623,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,17,79.71539968371718,79.97148622754285,79.37688171502795,0.9999051064730224,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,18,79.32927800614786,79.85303940649925,79.25892366101225,0.9998891975526374,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,19,79.68642505375131,80.00595387391272,79.22768362341365,0.9998925641805024,51,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,20,81.0729075719859,81.44797401432378,80.53592454872948,0.9998773470304569,50,True,True
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.677000,1,4.0,21,79.16289898959607,79.73580723644929,78.95495040238876,0.9998311771311956,51,True,True
