acquisition_order,block,nominal_speed_um_per_s,point_index,row,column,distance_nm,force_linear_drift_corrected_pN,force_far_constant_referenced_pN
26,5,4.0,46,5,1,20.0,1189.1189381919626,1447.9722938430036
26,5,4.0,46,5,1,50.0,67.15023515020738,314.71576671142304
26,5,4.0,46,5,1,100.0,-53.70930778196827,176.94101005747535
26,5,4.0,46,5,1,200.0,-47.80218666305628,149.28396473506
26,5,4.0,47,5,0,20.0,992.9931439030629,1270.055491713113
26,5,4.0,47,5,0,50.0,-2.1499222220511545,262.73737836322067
26,5,4.0,47,5,0,100.0,-125.813988397721,119.9053148922438
26,5,4.0,47,5,0,200.0,-99.56393015155862,111.71135538845041
26,5,4.0,48,6,0,20.0,1286.5291772036567,1376.2906131920954
26,5,4.0,48,6,0,50.0,85.436269548985,171.18896273183293
26,5,4.0,48,6,0,100.0,-16.071255927274507,63.81971993248977
26,5,4.0,48,6,0,200.0,-23.81705291569822,44.01939718086519
26,5,4.0,49,6,1,20.0,1282.175768332946,1452.0283661562821
26,5,4.0,49,6,1,50.0,64.11217661568834,226.64616705292872
26,5,4.0,49,6,1,100.0,-71.71541661050826,79.71724854785526
26,5,4.0,49,6,1,200.0,-77.32836520509812,51.42663679805409
26,5,4.0,50,6,2,20.0,1319.3679353202274,1478.8425685817924
26,5,4.0,50,6,2,50.0,121.42062241772824,274.2415977323063
26,5,4.0,50,6,2,100.0,9.423532902148263,150.7807030608601
26,5,4.0,50,6,2,200.0,-3.1315060835293145,117.79047514634114
26,5,4.0,51,6,3,20.0,423.1988967368445,573.8414422851414
26,5,4.0,51,6,3,50.0,23.514574493543165,167.6948064694582
26,5,4.0,51,6,3,100.0,-22.05008790022778,112.61555944328302
26,5,4.0,51,6,3,200.0,-20.205177563596596,94.74624239937927
26,5,4.0,52,6,4,20.0,1501.328886494603,1618.441011275987
26,5,4.0,52,6,4,50.0,177.28850605462551,288.87729399942816
26,5,4.0,52,6,4,100.0,22.697412499546918,126.77620560766549
26,5,4.0,52,6,4,200.0,13.474103461234364,102.18422495443174
26,5,4.0,53,6,5,20.0,1195.7493928030583,1369.7466701911196
26,5,4.0,53,6,5,50.0,99.94651264174415,266.36423436550433
26,5,4.0,53,6,5,100.0,-40.67673331857687,114.31664788547411
26,5,4.0,53,6,5,200.0,-31.911160373638264,100.9632376859059
26,5,4.0,54,6,6,20.0,459.6781142682453,601.8713938315499
26,5,4.0,54,6,6,50.0,63.225829133568936,199.68379988022585
26,5,4.0,54,6,6,100.0,8.371558992550979,134.9803296122135
26,5,4.0,54,6,6,200.0,-23.905743553507637,84.33529927093701
26,5,4.0,55,6,7,20.0,1174.0530025739706,1344.5417015476096
26,5,4.0,55,6,7,50.0,84.09975729670015,246.58442769209017
26,5,4.0,55,6,7,100.0,-18.224417584517614,133.6164157441228
26,5,4.0,55,6,7,200.0,-25.41599390398732,103.73203521960404
26,5,4.0,56,7,7,20.0,1381.903467028552,1366.9268630769498
26,5,4.0,56,7,7,50.0,268.78561819747966,254.51267592156313
26,5,4.0,56,7,7,100.0,154.53806625540813,141.22282968897665
26,5,4.0,56,7,7,200.0,108.30738929322229,96.93772123379134
26,5,4.0,57,7,6,20.0,1236.7617546229628,1363.6063763520026
26,5,4.0,57,7,6,50.0,131.90565628630944,253.08752561334626
26,5,4.0,57,7,6,100.0,28.10757906004846,141.0543359402761
26,5,4.0,57,7,6,200.0,-6.175377638143127,89.75528545230375
26,5,4.0,58,7,5,20.0,1196.0851532948852,1410.614323831341
26,5,4.0,58,7,5,50.0,40.70127837721719,245.82851310224964
26,5,4.0,58,7,5,100.0,-59.15880410145715,131.38920525982013
26,5,4.0,58,7,5,200.0,-61.54321561263627,101.62742233335577
26,5,4.0,59,7,4,20.0,1260.1538408118297,1353.093226985915
26,5,4.0,59,7,4,50.0,149.04787935993934,237.54251186156492
26,5,4.0,59,7,4,100.0,17.525345729013946,99.9414871039454
26,5,4.0,59,7,4,200.0,-2.435507998813254,67.51311288142952
26,5,4.0,60,7,3,20.0,1202.4912592697308,1375.0288432027514
26,5,4.0,60,7,3,50.0,107.84876721792494,272.6884869606053
26,5,4.0,60,7,3,100.0,-33.95636804865229,119.31265590347614
26,5,4.0,60,7,3,200.0,-25.832312153151367,105.21343325592163
26,5,4.0,61,7,2,20.0,1330.2339119850767,1547.2956795268453
26,5,4.0,61,7,2,50.0,40.280968870503834,247.45283773813148
26,5,4.0,61,7,2,100.0,-67.65231855912555,125.64719771713126
26,5,4.0,61,7,2,200.0,-55.098111238370166,109.73944224211077
26,5,4.0,62,7,1,20.0,1175.8988128926005,1319.3570619056088
26,5,4.0,62,7,1,50.0,109.27110103580951,246.42104737321716
26,5,4.0,62,7,1,100.0,2.5902467560764664,130.16310456146743
26,5,4.0,62,7,1,200.0,7.20487815932305,116.85047708271661
26,5,4.0,63,7,0,20.0,1267.5850137460275,1370.4107924796692
26,5,4.0,63,7,0,50.0,165.13726640653138,263.595561549607
26,5,4.0,63,7,0,100.0,45.71718695055918,137.33537584219943
26,5,4.0,63,7,0,200.0,36.197099815108544,114.54656515100294
27,5,2.0,0,0,0,20.0,1042.5998945969945,1196.7186811295578
27,5,2.0,0,0,0,50.0,80.43128687834076,227.5708248270707
27,5,2.0,0,0,0,100.0,-22.88593662995991,114.73563733681395
27,5,2.0,0,0,0,200.0,-29.521387806850974,87.82939317441104
27,5,2.0,1,0,1,20.0,1238.5714687552222,1422.654829743292
27,5,2.0,1,0,1,50.0,70.03446613422456,245.54746153844795
27,5,2.0,1,0,1,100.0,-46.17246538693085,118.52100966374469
27,5,2.0,1,0,1,200.0,-19.97693066149361,120.2373760365179
27,5,2.0,2,0,2,20.0,1080.354636748869,1285.3016192555972
27,5,2.0,2,0,2,50.0,35.627575246728945,231.83380397165365
27,5,2.0,2,0,2,100.0,-86.06738771312682,96.23537293933697
27,5,2.0,2,0,2,200.0,-54.59687474099629,101.88533874513384
27,5,2.0,3,0,3,20.0,1341.606191675144,1561.9542615103896
27,5,2.0,3,0,3,50.0,52.0076256413027,262.7245324297525
27,5,2.0,3,0,3,100.0,-72.84223661166025,123.11081180497533
27,5,2.0,3,0,3,200.0,-87.77027679934424,80.25104073470838
27,5,2.0,4,0,4,20.0,1236.2243972575125,1333.1906979966443
27,5,2.0,4,0,4,50.0,154.85915927074228,247.5243633968137
27,5,2.0,4,0,4,100.0,34.38155069130517,120.76356043753049
27,5,2.0,4,0,4,200.0,28.854865883796585,102.79721294470802
27,5,2.0,5,0,5,20.0,1028.9685830549156,1229.361632328121
27,5,2.0,5,0,5,50.0,38.266756919848945,229.58352069422776
27,5,2.0,5,0,5,100.0,-60.54389298934207,117.58606267104791
27,5,2.0,5,0,5,200.0,-60.606410364118375,91.33633301135421
27,5,2.0,6,0,6,20.0,1252.5637267864186,1357.087938141264
27,5,2.0,6,0,6,50.0,145.2704960578193,245.286863693955
27,5,2.0,6,0,6,100.0,8.348308424258784,101.6477513348644
27,5,2.0,6,0,6,200.0,5.720762808503697,85.35698749399712
27,5,2.0,7,0,7,20.0,1126.219634055786,1377.0339312840674
27,5,2.0,7,0,7,50.0,-6.6146682950945035,233.0546665223793
27,5,2.0,7,0,7,100.0,-119.65935660963112,104.33473399132522
27,5,2.0,7,0,7,200.0,-90.07227503809102,101.33870062481311
27,5,2.0,8,1,7,20.0,1252.8213333179842,1452.1075619597045
27,5,2.0,8,1,7,50.0,65.637733024164,255.76677576616544
27,5,2.0,8,1,7,100.0,-60.974553682647795,116.16340671884468
27,5,2.0,8,1,7,200.0,-33.07323030941031,117.73672177425289
27,5,2.0,9,1,6,20.0,1238.6527966216572,1386.630093020755
27,5,2.0,9,1,6,50.0,112.29459537752898,253.6443282344222
27,5,2.0,9,1,6,100.0,-6.452299302473621,124.97796199875428
27,5,2.0,9,1,6,200.0,-15.388699804377922,96.20207328655934
27,5,2.0,10,1,5,20.0,1124.8560787766742,1334.437190055406
27,5,2.0,10,1,5,50.0,41.098891481576885,240.9090194549572
27,5,2.0,10,1,5,100.0,-57.20656725671175,129.3457040958985
27,5,2.0,10,1,5,200.0,-24.241046029930704,135.2459785276329
27,5,2.0,11,1,4,20.0,614.8058518168217,758.0518164311686
27,5,2.0,11,1,4,50.0,63.00171855841107,199.67363537947185
27,5,2.0,11,1,4,100.0,3.389228567715934,131.1490611346366
27,5,2.0,11,1,4,200.0,17.813817899080163,126.0150528701973
27,5,2.0,12,1,3,20.0,1012.6135663455715,1319.474546073837
27,5,2.0,12,1,3,50.0,-51.24742952036834,242.00217097779972
27,5,2.0,12,1,3,100.0,-171.79462776418478,102.29141990410447
27,5,2.0,12,1,3,200.0,-130.8876873564982,103.14448966066388
27,5,2.0,13,1,2,20.0,1151.1510062970156,1305.3190756981817
27,5,2.0,13,1,2,50.0,75.0734997549087,222.22230194548453
27,5,2.0,13,1,2,100.0,-28.155213152480275,108.3806418038488
27,5,2.0,13,1,2,200.0,-21.462527630371202,95.12426205319932
27,5,2.0,14,1,1,20.0,1344.5043289840619,1459.6756875397534
27,5,2.0,14,1,1,50.0,184.45540796957417,294.4658362883964
27,5,2.0,14,1,1,100.0,47.73290703569473,149.83571628520886
27,5,2.0,14,1,1,200.0,20.305571557210133,107.5326854771169
27,5,2.0,15,1,0,20.0,1112.6399840101305,1331.0655690321855
27,5,2.0,15,1,0,50.0,50.01262532400725,258.944273532648
27,5,2.0,15,1,0,100.0,-75.61570385097146,118.72012163250864
27,5,2.0,15,1,0,200.0,-44.96864264762586,120.75327121897509
27,5,2.0,16,2,0,20.0,1114.536715005772,1338.0462737710952
27,5,2.0,16,2,0,50.0,53.45879311931769,267.1944184056417
27,5,2.0,16,2,0,100.0,-73.24463611360635,125.5169923332357
27,5,2.0,16,2,0,200.0,-79.3199274672937,91.46404403923704
27,5,2.0,17,2,1,20.0,709.9474072935918,814.8985017694897
27,5,2.0,17,2,1,50.0,98.81077135439395,199.41815096480582
27,5,2.0,17,2,1,100.0,24.01178501330598,117.74445427789422
27,5,2.0,17,2,1,200.0,15.604371768328605,95.73213661364747
27,5,2.0,18,2,2,20.0,1075.0681521897636,1284.1190450696763
27,5,2.0,18,2,2,50.0,47.582685976104564,247.83852753669282
27,5,2.0,18,2,2,100.0,-39.27783054561556,147.10776383122914
27,5,2.0,18,2,2,200.0,-37.77538572935151,122.70473064600532
27,5,2.0,19,2,3,20.0,1239.692837985776,1383.1129263241573
27,5,2.0,19,2,3,50.0,105.73868231512313,242.7072007049674
27,5,2.0,19,2,3,100.0,-10.766379067314032,117.06499169986283
27,5,2.0,19,2,3,200.0,-14.823613711318531,94.15370812841178
27,5,2.0,20,2,4,20.0,1139.0583445775126,1340.8916480344014
27,5,2.0,20,2,4,50.0,71.7765402776146,264.75518766020525
27,5,2.0,20,2,4,100.0,-42.88104843848315,137.63413733369595
27,5,2.0,20,2,4,200.0,-55.328991141825455,99.17790236936331
27,5,2.0,21,2,5,20.0,1153.0796778207236,1330.0081491592352
27,5,2.0,21,2,5,50.0,50.54506483012091,219.37692768217772
27,5,2.0,21,2,5,100.0,-35.70626248381438,121.56562061361686
27,5,2.0,21,2,5,200.0,-51.62821243152762,82.58818996029962
27,5,2.0,22,2,6,20.0,1246.7039882219424,1347.3410549424714
27,5,2.0,22,2,6,50.0,126.71457840213671,222.6974144071243
27,5,2.0,22,2,6,100.0,40.451394480703094,129.67265181034574
27,5,2.0,22,2,6,200.0,34.266983372125246,110.41385374921563
27,5,2.0,23,2,7,20.0,1152.3630841434574,1341.8981206857811
27,5,2.0,23,2,7,50.0,81.84645609410327,262.9749034145904
27,5,2.0,23,2,7,100.0,-46.98189896461962,121.85427996325976
27,5,2.0,23,2,7,200.0,-30.897521973149473,113.47636170348315
27,5,2.0,24,3,7,20.0,1108.8610304232411,1319.9163588826991
27,5,2.0,24,3,7,50.0,42.55923265380898,244.298350405873
27,5,2.0,24,3,7,100.0,-68.73745144673813,119.85162387905778
27,5,2.0,24,3,7,200.0,-64.84639983591941,95.9645482351909
27,5,2.0,25,3,6,20.0,1214.853390420441,1375.9535009768936
27,5,2.0,25,3,6,50.0,97.92031952193872,251.84103355458447
27,5,2.0,25,3,6,100.0,-25.329975856757837,117.61674325001293
27,5,2.0,25,3,6,200.0,-12.325948756846913,109.69865952129337
27,5,2.0,26,3,5,20.0,1064.0064064956896,1170.1445604703313
27,5,2.0,26,3,5,50.0,129.83414685251034,231.25910434618234
27,5,2.0,26,3,5,100.0,11.45157983143408,106.21466775967234
27,5,2.0,26,3,5,200.0,-8.203502821045278,72.55009069695011
27,5,2.0,27,3,4,20.0,1295.261684749704,1443.2060783727293
27,5,2.0,27,3,4,50.0,118.46632834454876,260.07078706716857
27,5,2.0,27,3,4,100.0,-9.395737652372548,122.04572178728336
27,5,2.0,27,3,4,200.0,-16.29094189358661,95.8956416503219
27,5,2.0,28,3,3,20.0,1226.484192515846,1294.3768347389
27,5,2.0,28,3,3,50.0,197.5573697977935,262.57387332654747
27,5,2.0,28,3,3,100.0,86.95155133066847,147.59815422345105
27,5,2.0,28,3,3,200.0,64.66020621906823,116.64107589539726
27,5,2.0,29,3,2,20.0,1168.6429907347724,1319.9088134557571
27,5,2.0,29,3,2,50.0,105.5886599103968,250.05819259405558
27,5,2.0,29,3,2,100.0,-0.9942797651833655,133.53721994070025
27,5,2.0,29,3,2,200.0,-0.371647029114415,114.1685454971832
27,5,2.0,30,3,1,20.0,1301.2767458528847,1511.0922221959527
27,5,2.0,30,3,1,50.0,60.70737477140121,261.29676304772113
27,5,2.0,30,3,1,100.0,-57.87284358946967,128.67147966549481
27,5,2.0,30,3,1,200.0,-50.75722838810503,109.57606192323773
27,5,2.0,31,3,0,20.0,1268.5773788738968,1407.13033206972
27,5,2.0,31,3,0,50.0,143.87543532947137,276.1955515153493
27,5,2.0,31,3,0,100.0,25.106787894326693,148.14479234377177
27,5,2.0,31,3,0,200.0,22.573420967505193,127.3993580986964
27,5,2.0,32,4,0,20.0,1292.7853377190545,1424.8208037874692
27,5,2.0,32,4,0,50.0,133.9223467495305,260.27507482466103
27,5,2.0,32,4,0,100.0,2.2785143313480867,119.46605879829633
27,5,2.0,32,4,0,200.0,-11.269944038324406,89.1883183304744
27,5,2.0,33,4,1,20.0,1193.1402418582054,1384.9545717276999
27,5,2.0,33,4,1,50.0,76.39163418692868,259.7387259228938
27,5,2.0,33,4,1,100.0,-56.944038955143704,113.18770235384088
27,5,2.0,33,4,1,200.0,-47.494143221068256,98.01565718495245
27,5,2.0,34,4,2,20.0,1041.6398727447108,1278.4052237499384
27,5,2.0,34,4,2,50.0,16.627345603887388,243.78251758231434
27,5,2.0,34,4,2,100.0,-94.41330548991323,116.29111774672657
27,5,2.0,34,4,2,200.0,-98.86590469980118,82.08751034952232
27,5,2.0,35,4,3,20.0,1212.3835001733369,1373.8590525913992
27,5,2.0,35,4,3,50.0,116.45959667984778,270.7984510504037
27,5,2.0,35,4,3,100.0,-14.974118004469583,128.85537606257765
27,5,2.0,35,4,3,200.0,-1.3081697378667818,121.29485826836994
27,5,2.0,36,4,4,20.0,1198.5898877692207,1414.9436528458796
27,5,2.0,36,4,4,50.0,26.9838986069842,233.16965633459438
27,5,2.0,36,4,4,100.0,-77.16074288318532,115.44054234618208
27,5,2.0,36,4,4,200.0,-57.62105549299033,107.74208666443685
27,5,2.0,37,4,5,20.0,1228.5974409646378,1333.1421827721856
27,5,2.0,37,4,5,50.0,121.24691596754293,221.3206546055666
27,5,2.0,37,4,5,100.0,-0.46461639795845416,92.42954689309808
27,5,2.0,37,4,5,200.0,-19.905792990635266,59.842905781535414
27,5,2.0,38,4,6,20.0,1222.9243550332176,1394.1369821606768
27,5,2.0,38,4,6,50.0,80.09549202922611,243.38142513537173
27,5,2.0,38,4,6,100.0,-24.022394133309326,127.9536040048583
27,5,2.0,38,4,6,200.0,-40.31676237208282,89.00174050067797
27,5,2.0,39,4,7,20.0,1104.1911369054906,1353.626956813867
27,5,2.0,39,4,7,50.0,-9.753523203393124,229.08546015726554
27,5,2.0,39,4,7,100.0,-114.75606800482815,107.68328222142209
27,5,2.0,39,4,7,200.0,-112.8644560859452,77.19614056628082
27,5,2.0,40,5,7,20.0,1145.6942494685088,1364.03802466011
27,5,2.0,40,5,7,50.0,30.49981929320065,238.74553976679437
27,5,2.0,40,5,7,100.0,-90.14172535152001,103.68857106607179
27,5,2.0,40,5,7,200.0,-62.403883856078735,102.9988816283854
27,5,2.0,41,5,6,20.0,1253.7631310534548,1340.5877731130786
27,5,2.0,41,5,6,50.0,185.31751150204815,268.4332403196637
27,5,2.0,41,5,6,100.0,59.5630838441817,136.6405729746868
27,5,2.0,41,5,6,200.0,49.535837780266206,115.74198527039279
27,5,2.0,42,5,5,20.0,1313.2211626848994,1444.2073752353817
27,5,2.0,42,5,5,50.0,133.28937805937807,258.7118619111058
27,5,2.0,42,5,5,100.0,4.918453715900145,121.27958033778782
27,5,2.0,42,5,5,200.0,9.361472226911005,108.81490918576954
27,5,2.0,43,5,4,20.0,1330.8443723034477,1423.2577155917136
27,5,2.0,43,5,4,50.0,186.90632088527468,275.18670922575706
27,5,2.0,43,5,4,100.0,63.54805243803551,145.67743773428373
27,5,2.0,43,5,4,200.0,39.47908280893384,109.23894970803588
27,5,2.0,44,5,3,20.0,1350.2137361293699,1493.8307797124971
27,5,2.0,44,5,3,50.0,97.20331006013443,234.10965439821769
27,5,2.0,44,5,3,100.0,-20.447039347320413,106.9094706271856
27,5,2.0,44,5,3,200.0,-22.72872826983339,86.57273661489468
27,5,2.0,45,5,2,20.0,1237.3982263817745,1344.9605662811493
27,5,2.0,45,5,2,50.0,144.82863869995668,247.27411712977656
27,5,2.0,45,5,2,100.0,29.637324738291507,125.13124017577371
27,5,2.0,45,5,2,200.0,25.229408972486652,106.76130587999431
27,5,2.0,46,5,1,20.0,1312.1114092064406,1371.550089588758
27,5,2.0,46,5,1,50.0,191.27088931295503,247.94335284815233
27,5,2.0,46,5,1,100.0,76.1008123871906,128.93712858091484
27,5,2.0,46,5,1,200.0,34.42021551177095,79.77343391705494
27,5,2.0,47,5,0,20.0,1172.961775378701,1315.0302272470847
27,5,2.0,47,5,0,50.0,108.43270341454387,244.1579181623218
27,5,2.0,47,5,0,100.0,15.503681194501928,141.72856037067982
27,5,2.0,47,5,0,200.0,0.38552627310258286,107.79833439253693
27,5,2.0,48,6,0,20.0,1128.0002499772988,1356.990907692346
27,5,2.0,48,6,0,50.0,40.17882712047762,259.2482731717728
27,5,2.0,48,6,0,100.0,-64.51476966254333,140.46679038133595
27,5,2.0,48,6,0,200.0,-71.60517466490786,103.2824275482014
27,5,2.0,49,6,1,20.0,1145.6441178343146,1311.025164514278
27,5,2.0,49,6,1,50.0,70.2298886029294,228.26550297678384
27,5,2.0,49,6,1,100.0,-41.86461276260786,104.94778434050158
27,5,2.0,49,6,1,200.0,-49.45826021285944,76.22302992657984
27,5,2.0,50,6,2,20.0,1343.0182030290732,1451.8138515391354
27,5,2.0,50,6,2,50.0,134.8108697493459,238.77366363084474
27,5,2.0,50,6,2,100.0,28.18905416373752,124.77878767108996
27,5,2.0,50,6,2,200.0,35.1701009708532,118.17360822998869
27,5,2.0,51,6,3,20.0,390.39360768268745,544.6824828481988
27,5,2.0,51,6,3,50.0,11.488718909235864,159.09220909178077
27,5,2.0,51,6,3,100.0,-35.52065956628265,101.97981247913913
27,5,2.0,51,6,3,200.0,-29.082741892994004,88.78466916861645
27,5,2.0,52,6,4,20.0,1214.6869401383497,1365.861835418157
27,5,2.0,52,6,4,50.0,79.74082824615881,223.77279364337105
27,5,2.0,52,6,4,100.0,-31.13898771167722,103.54558210760715
27,5,2.0,52,6,4,200.0,-27.748904668315078,86.79754045059569
27,5,2.0,53,6,5,20.0,1254.7227826567266,1363.9077569173148
27,5,2.0,53,6,5,50.0,140.64463959942054,244.69944285281625
27,5,2.0,53,6,5,100.0,13.197101827837637,109.95408157705964
27,5,2.0,53,6,5,200.0,21.88504180261664,104.95801120015723
27,5,2.0,54,6,6,20.0,392.5089783558519,552.0819899617463
27,5,2.0,54,6,6,50.0,15.99009282426346,169.36783340649933
27,5,2.0,54,6,6,100.0,-39.1986733363314,103.21863439316054
27,5,2.0,54,6,6,200.0,-12.335842320012901,109.76257739413501
27,5,2.0,55,6,7,20.0,1093.479018226013,1316.8642025058857
27,5,2.0,55,6,7,50.0,-6.9543145087261,206.3095577584373
27,5,2.0,55,6,7,100.0,-82.64479136010092,116.51847829734164
27,5,2.0,55,6,7,200.0,-98.08568292419179,71.76337081034501
27,5,2.0,56,7,7,20.0,1246.8125675371252,1345.1674107535553
27,5,2.0,56,7,7,50.0,151.0333246440785,245.04422521275907
27,5,2.0,56,7,7,100.0,38.55055355524497,126.10185645946225
27,5,2.0,56,7,7,200.0,43.3174144827078,118.08674228182521
27,5,2.0,57,7,6,20.0,1228.959606152609,1387.7182558315717
27,5,2.0,57,7,6,50.0,95.86655959768588,247.46817802761402
27,5,2.0,57,7,6,100.0,-24.89468830005347,115.76243898970158
27,5,2.0,57,7,6,200.0,-22.118458045485646,97.69893633016024
27,5,2.0,58,7,5,20.0,1306.1464090200989,1403.109929047432
27,5,2.0,58,7,5,50.0,151.1776907464641,243.88204238724612
27,5,2.0,58,7,5,100.0,17.31666107051811,103.35912899561087
27,5,2.0,58,7,5,200.0,27.687846230440748,101.36164870013432
27,5,2.0,59,7,4,20.0,1363.5559492223074,1554.207415321986
27,5,2.0,59,7,4,50.0,87.16172539510512,269.21746585025454
27,5,2.0,59,7,4,100.0,-35.52367384558015,133.81571478958912
27,5,2.0,59,7,4,200.0,-7.422586290877245,137.7696432241214
27,5,2.0,60,7,3,20.0,1256.3974537098475,1430.889571967903
27,5,2.0,60,7,3,50.0,75.18973112070516,241.97149039883595
27,5,2.0,60,7,3,100.0,-14.079270830865575,141.35565414668665
27,5,2.0,60,7,3,200.0,-38.60648351163901,94.13836783892988
27,5,2.0,61,7,2,20.0,1378.7846444952718,1439.9009319372653
27,5,2.0,61,7,2,50.0,170.9891617645788,229.30764491915332
27,5,2.0,61,7,2,100.0,77.82832033677106,132.04297597091445
27,5,2.0,61,7,2,200.0,64.3767658111332,110.77647075465401
27,5,2.0,62,7,1,20.0,1204.6764116962509,1319.7606487085664
27,5,2.0,62,7,1,50.0,132.0198774827768,242.12988200568287
27,5,2.0,62,7,1,100.0,11.499358039847909,113.96170102477762
27,5,2.0,62,7,1,200.0,7.672567230815082,94.88168593090313
27,5,2.0,63,7,0,20.0,1280.2103089110287,1386.1652697776708
27,5,2.0,63,7,0,50.0,157.9065331251041,258.95705710721614
27,5,2.0,63,7,0,100.0,34.54455043598545,128.4415000410653
27,5,2.0,63,7,0,200.0,18.38134186677536,98.78709914097544
28,5,2.0,0,0,0,20.0,1112.9004633332522,1204.5065594743808
28,5,2.0,0,0,0,50.0,147.05883915879303,234.6792405938615
28,5,2.0,0,0,0,100.0,8.291303596793556,90.00821315205573
28,5,2.0,0,0,0,200.0,33.9944567338352,103.42797322157824
28,5,2.0,1,0,1,20.0,1248.2511556505567,1394.080796791476
28,5,2.0,1,0,1,50.0,117.0189935131765,256.364610543661
28,5,2.0,1,0,1,100.0,-18.823790001589558,111.13671812187887
28,5,2.0,1,0,1,200.0,-7.270363398990334,103.20585081859207
28,5,2.0,2,0,2,20.0,1190.3006830173358,1276.3031052197036
28,5,2.0,2,0,2,50.0,154.16704600376002,236.28074187222165
28,5,2.0,2,0,2,100.0,14.16351400745651,90.7258393770919
28,5,2.0,2,0,2,200.0,37.00741500093211,102.347542914405
28,5,2.0,3,0,3,20.0,1485.275632606158,1616.7883133404544
28,5,2.0,3,0,3,50.0,153.25889531880017,278.64245240552697
28,5,2.0,3,0,3,100.0,16.10067510614387,132.28043866338314
28,5,2.0,3,0,3,200.0,-9.679759607787087,89.14479181804114
28,5,2.0,4,0,4,20.0,1167.3204741893219,1380.9061072002623
28,5,2.0,4,0,4,50.0,53.106726158221804,257.58802980929977
28,5,2.0,4,0,4,100.0,-62.705487928581334,127.08014288788989
28,5,2.0,4,0,4,200.0,-68.90081358035198,94.01321352596081
28,5,2.0,5,0,5,20.0,1049.5161200240962,1248.914203168722
28,5,2.0,5,0,5,50.0,57.706567568048705,248.82959753968981
28,5,2.0,5,0,5,100.0,-59.867011147830134,117.30769253996041
28,5,2.0,5,0,5,200.0,-45.32035816644588,106.71790408536245
28,5,2.0,6,0,6,20.0,1231.9307220896649,1375.5090690942181
28,5,2.0,6,0,6,50.0,115.47543979860058,252.40294960548798
28,5,2.0,6,0,6,100.0,16.49560292151275,144.2317089889579
28,5,2.0,6,0,6,200.0,4.53297727626914,113.38188796947848
28,5,2.0,7,0,7,20.0,1259.4221917713007,1472.8401502713107
28,5,2.0,7,0,7,50.0,61.99198156124544,265.78710274291916
28,5,2.0,7,0,7,100.0,-60.2274322059776,129.82599234626494
28,5,2.0,7,0,7,200.0,-49.456516866271336,112.76883762030182
28,5,2.0,8,1,7,20.0,1187.5379997946206,1413.957696272711
28,5,2.0,8,1,7,50.0,43.74735617796455,260.63519747408697
28,5,2.0,8,1,7,100.0,-72.05606102752478,129.75689868469726
28,5,2.0,8,1,7,200.0,-64.89128527101859,107.64761293043219
28,5,2.0,9,1,6,20.0,1280.3170197810734,1416.4225565261834
28,5,2.0,9,1,6,50.0,121.87940527411044,251.83080669493015
28,5,2.0,9,1,6,100.0,-2.11747721808105,119.23607917386681
28,5,2.0,9,1,6,200.0,-10.529090615761056,92.73354653222161
28,5,2.0,10,1,5,20.0,1164.3476345117335,1358.191441241563
28,5,2.0,10,1,5,50.0,66.75816834154557,252.01987888074083
28,5,2.0,10,1,5,100.0,-32.793446172167876,139.86147253580123
28,5,2.0,10,1,5,200.0,-38.23000097686589,108.46757011091391
28,5,2.0,11,1,4,20.0,667.1761214926935,782.6770343782796
28,5,2.0,11,1,4,50.0,84.91095220629116,195.53836726277018
28,5,2.0,11,1,4,100.0,11.162661976612133,114.2350200849383
28,5,2.0,11,1,4,200.0,7.867866350627964,95.84974549967575
28,5,2.0,12,1,3,20.0,1213.286179289486,1430.4758206641925
28,5,2.0,12,1,3,50.0,25.93910872170817,233.30254315120416
28,5,2.0,12,1,3,100.0,-83.04612910226908,110.57224535606194
28,5,2.0,12,1,3,200.0,-61.32157141220779,104.26071397662997
28,5,2.0,13,1,2,20.0,1094.8426900740767,1261.080050470343
28,5,2.0,13,1,2,50.0,69.7036299512111,228.50059603103895
28,5,2.0,13,1,2,100.0,-26.973516811309736,120.88110696465837
28,5,2.0,13,1,2,200.0,-30.423610913131366,95.33890138814631
28,5,2.0,14,1,1,20.0,1227.2149476328736,1421.6637597402955
28,5,2.0,14,1,1,50.0,69.12176745476347,254.55863443110903
28,5,2.0,14,1,1,100.0,-49.018313035309646,124.48757160653362
28,5,2.0,14,1,1,200.0,-33.58627700655887,114.02549417981817
28,5,2.0,15,1,0,20.0,1347.8414989824553,1466.4953815980016
28,5,2.0,15,1,0,50.0,157.76578263985022,270.9670071580046
28,5,2.0,15,1,0,100.0,32.94705427718455,138.4183005053876
28,5,2.0,15,1,0,200.0,20.485850159412614,111.29754172583846
28,5,2.0,16,2,0,20.0,1145.6494231704887,1374.699401132291
28,5,2.0,16,2,0,50.0,33.109550871818875,252.1296929042274
28,5,2.0,16,2,0,100.0,-81.02961280782576,122.66650464010074
28,5,2.0,16,2,0,200.0,-75.42366296755232,98.95565524857668
28,5,2.0,17,2,1,20.0,534.1546767951133,782.7331573885795
28,5,2.0,17,2,1,50.0,-44.31410725947719,194.17183432086566
28,5,2.0,17,2,1,100.0,-94.4065497223555,128.29851108260064
28,5,2.0,17,2,1,200.0,-90.8061832243808,99.13437585693129
28,5,2.0,18,2,2,20.0,1152.7341811735348,1318.1310235661565
