curve_row_index,acquisition_order,instrument_scan_number,block,position_in_block,source,map_start_time,speed_um_per_s,point_index,line_index,position_within_line,physical_row,physical_column,duration_s,sample_count,baseline_mode,baseline_start_nm,baseline_stop_nm,baseline_start_time_s,baseline_stop_time_s,baseline_sample_count,dynamic_baseline_raw_V,initial_0_10nm_raw_V,baseline_minus_initial_V,pre_guard_corrected_V,post_guard_corrected_V,near_320_360nm_corrected_V,near_380_420nm_corrected_V,terminal_last_25nm_corrected_V,detector_drift_V,detector_pre_guard_mismatch_V,detector_post_guard_mismatch_V,detector_roughness_V,detector_score_V
40,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,40,6,1,5,7,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2400,-0.576845013453517,-0.5790478454211666,0.0022028319676495878,-0.003473635060269098,0.0003775059708904238,0.009600961166356892,0.04830894757117621,1.5275313646899744,0.0034445285384016033,0.004123670518108247,0.00046356571856764894,0.002067275002678559,0.006254965407409191
41,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,41,6,2,5,6,4.679,9358,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2401,-0.5763686326334048,-0.5793392332422242,0.0029706006088194847,-0.0017745244646597547,0.0004816175467198258,0.014388569636362758,0.27500717614643744,1.348255160742272,0.0023642430106392,0.002052638310094168,0.0006160926812871503,0.0020114592283730914,0.004201473313423132
42,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,42,6,3,5,5,4.8685,9737,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2400,-0.5749331159949562,-0.5820143411927726,0.007081225197816399,-0.003371222709058541,-0.00030141074335948703,0.012053940690132658,0.059103818439830036,1.3345414113261105,0.0034409395868948423,0.003190046708022698,0.000456501838809964,0.0022495342246457994,0.005826597416472623
43,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,43,6,4,5,4,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5766802943455779,-0.5799404584033602,0.003260164057782289,0.0010188283833434397,0.0024116307976984053,0.010871191361641719,0.05649830361016961,1.3446818526699895,0.0027001151973125026,0.0008040502849958608,0.0013684278576086006,0.0009207489158581383,0.004016541497579268
44,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,44,6,5,5,3,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2401,-0.5768181289946126,-0.5812126297750508,0.0043945007804382374,-0.0008920456469689308,0.00011140628315403633,0.013930299046558403,0.06647130319324224,1.3637845553026589,0.002837604995524212,0.00048714350305001375,0.0006675839150322993,0.0014283415164899615,0.003772054083687859
45,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,45,6,6,5,2,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5734930384262705,-0.5791307709198332,0.005637732493562697,-0.0011842288497631026,0.0006256038894647542,0.011206433639352253,0.06434684413718716,1.3378669552064213,0.0023263692128127067,0.0008858369416308021,7.125202020885624e-05,0.0026754528013710477,0.0034737768940752978
46,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,46,6,7,5,1,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5737816896891859,-0.5764210332721423,0.002639343582956477,-0.0003028930456865364,0.0036085023235946645,0.011928634693975204,0.06960775479939507,1.329378229718455,0.00035221505651406027,0.00043537138274740705,0.0029715086232844357,0.0016140186550800406,0.0024591597232999918
47,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,47,6,8,5,0,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2401,-0.5711988515821804,-0.5734087446485328,0.002209893066352331,-0.0019030147688182675,0.001529268784318527,0.010336146966880788,0.05282418785542453,1.3475989151885672,0.0021128398081704525,0.0021169432548562295,0.0014968625406666103,0.0021096471570043462,0.004447154495182959
48,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,48,7,1,6,0,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5695557820263333,-0.5749988434493626,0.005443061423029305,-0.0017300998917273436,0.0009425051093006065,0.014037831320065808,0.08241157916584668,1.5182375070866083,0.0006691760690329396,0.0015953953201206517,0.0010602355115763018,0.002049047968059936,0.0025092534768964003
49,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,49,7,2,6,1,4.733,9466,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2400,-0.5687708153409032,-0.579094094366194,0.010323279025290732,-0.0019335451908572554,-2.164495124151733e-05,0.019361507613081086,0.19793726669960282,1.289741067801059,0.00028307107601222015,0.001219199226145995,0.00045132073330267364,0.00195632481254826,0.0016074122588736195
50,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,50,7,3,6,2,4.9335,9867,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5698255276772044,-0.5762433294183024,0.0064178017410979615,-0.0013286712855316574,0.001125904563827107,0.015420496788863092,0.07501926237213694,1.2854701654489942,0.0006237809078974976,0.0015273317794952668,0.0016463150470585886,0.001763586575255549,0.0026515009649883126
51,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,51,7,4,6,3,4.966,9932,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2401,-0.5701699947144252,-0.5759308695433377,0.005760874828912521,5.0804313154628744e-05,0.00034378289768521864,0.01230682480440115,0.06366633109735431,1.2594340896277352,0.002231766064105689,0.001230308150434123,0.0013536743607132085,0.0017505990482995504,0.003961407081754242
52,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,52,7,5,6,4,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2400,-0.5732736437765853,-0.5752463712516573,0.0019727274750720447,-0.0013970184937694419,-0.0006564736002167004,0.009576354391516051,0.0548138881093001,1.2844399403021678,0.002826045540322508,0.0012049032128017556,0.0008608894875495876,0.001598642201859568,0.004258602440963072
53,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,53,7,6,6,5,4.9925,9985,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5735112654608893,-0.5835845026101448,0.010073237149255565,-0.0019359313360667874,0.0015227778018955807,0.009273122057116834,0.039153608756380465,1.2683546573396252,0.00395075285996227,0.0027480717101237007,0.0016141326783359888,0.0016617471213795643,0.006547291834537006
54,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,54,7,7,6,6,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2401,-0.5757662672397096,-0.5771243231526111,0.0013580559129015013,0.0013858553389082817,0.0003351282544545864,0.00818799332203235,0.03917775943819751,1.2889812752256942,0.0018606968450654016,0.0017188171515002404,0.0001968973050791023,0.001457392417256953,0.003182902177669311
55,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,55,7,8,6,7,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2400,-0.577192445095392,-0.577943583027526,0.0007511379321339939,0.0006208176937708698,0.0008705175000383036,0.008678045808636181,0.03975905277798586,1.2675417799859874,7.711726525172491e-05,0.0015585435600149466,0.0017150599461646099,0.001956210789292312,0.002202971715664581
56,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,56,8,1,7,7,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2398,-0.5768302043355211,-0.5741170459901523,-0.0027131583453687824,0.00029480295662553946,0.0018692972577231126,0.009090520765381804,0.03452923431093147,1.518593598933824,0.0027493788059842483,0.00022315185502097545,0.00223210396229101,0.0019686281999686805,0.004469163764632411
57,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,57,8,2,7,6,4.8425,9685,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2400,-0.5779596436202821,-0.5802621458188901,0.0023025021986080585,-0.0005676216732967698,0.0020087254512857755,0.013868106313085882,0.059343489761685686,1.3370166003552977,0.0012547424998634593,0.00048002400219193664,0.002019433903650669,0.002067731095702241,0.0030214042267103225
58,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,58,8,3,7,5,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2400,-0.5760286069410553,-0.5823413821392212,0.006312775198165865,0.00047057119616983334,0.002530214983866075,0.013529104048984775,0.062317733552585075,1.3488361120122925,0.0021012775719135846,0.0009010993715952154,0.0035506967044203197,0.0012965445379095053,0.004651311744398728
59,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,59,8,4,7,4,4.9195,9839,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5755213564101912,-0.5785161049197727,0.0029947485095814796,-0.0005381174605608718,0.003647236857950764,0.014420690821874915,0.07581117613301375,1.3234445540357074,0.0005288370799502173,0.0014138772493168528,0.0035326935447310692,0.0015283565982711078,0.0033842116265419553
60,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,60,8,5,7,3,4.9255,9851,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2401,-0.5733296903784576,-0.5794525723586191,0.006122881980161532,0.00020572576424859879,0.0003337655374934245,0.011309527349043391,0.07689653291461002,1.3086362202973845,0.0014545974569593056,0.00023534121918533657,0.00032015088262993263,0.0025830661535173327,0.0023781100462462734
61,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,61,8,6,7,2,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5734570404500567,-0.5792581265535425,0.005801086103485731,-0.00114162864892553,-0.0012456289825541478,0.012503890363309123,0.05420673930096592,1.329244266298012,2.6198928841369984e-05,0.0010300513308874049,0.001157176137029703,0.0020123658523104604,0.001622904125877539
62,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,62,8,7,7,1,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5710247909104201,-0.5730234906583491,0.001998699747928989,-0.001204166233220727,0.001312491107409608,0.011051968281281799,0.053209664330009954,1.3237081424307582,0.0026555724295413974,0.001275757542142486,0.0011785902607044374,0.0020623803458386103,0.004398341417424512
63,1,9,1,1,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.05.27.700.jpk-force-map,2026-09-12T15:05:27.199000+02:00,0.1,63,8,8,7,0,5.0,10000,speed_conditioned_settled_window_median,35.0,155.0,0.35,1.55,2399,-0.5705445416427714,-0.5712373525079146,0.0006928108651432785,-0.0009272398982811403,-0.0016964908417780866,0.012455366515273236,0.06114637264441192,1.3234894347016637,0.0016193721859987242,0.0007387177404026835,0.0006580699257996425,0.0021425692863629164,0.0028534083406906163
64,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,0,1,1,0,0,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5043874058922777,-0.5040468073025934,-0.00034059858968427115,-0.0035427748691882477,0.0018016314079659645,0.016786756814081594,0.0495193739592531,1.3454302540439813,0.004103470324950953,0.0032734310807680522,0.0016698372104404502,0.0021882508961657,0.007122167194596629
65,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,1,1,2,0,1,1.5841584158415842,3168,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.505113817464205,-0.561669883587196,0.05655606612299102,-0.0012517834573193554,0.0007687865073081612,0.019925411015812328,0.08117950504547322,1.2412680852614792,2.2896426001728365e-05,0.0003537418557215677,0.0016986002720127402,0.0016970609580576612,0.0014733327293832976
66,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,2,1,3,0,2,1.6461646164616464,3292,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5048980743397646,-0.5666468151589268,0.06174874081916215,-0.003367351480466907,0.0017721299762852305,0.018137298316311723,0.04995609971579662,1.2324016313182207,0.0024554310237784316,0.0034106970040505002,0.0026868440027441043,0.0030319979605555325,0.006262201017314617
67,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,3,1,4,0,3,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5043637113034843,-0.5196021769168921,0.015238465613407803,-0.00249649747277092,0.004075088267916915,0.018890941979021303,0.05481081504350013,1.2415247321431935,0.004131417146873928,0.0028787979825203314,0.004611843011516681,0.002776488530345622,0.00857085977647884
68,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,4,1,5,0,4,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.5046058883559155,-0.5114438018308515,0.006837913474936008,-0.0013617046570911784,0.004482095670488018,0.020415307763334833,0.07399974706820289,1.2392176717954033,4.653678422217311e-05,0.0023322914694835495,0.0039410149958003515,0.003620466422302404,0.004088306622439725
69,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,5,1,6,0,5,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5046392665782977,-0.5067030096410975,0.002063743062799772,-0.002146440514954606,0.002819322339804975,0.020713192128925417,0.07619495060192522,1.223450202238744,0.002287577666828744,0.0022255587492949758,0.0018866663368672931,0.002029797505192721,0.004851139586208059
70,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,6,1,7,0,6,1.6466646664666469,3293,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5052327465011954,-0.5679657972487594,0.06273305074756397,0.00188683737175116,0.0033610857635007485,0.018278278338577036,0.053109766052539864,1.2321466975664006,0.0007613304987923453,0.001809493450515176,0.003916352599859119,0.0024577629384148203,0.004238694258583198
71,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,7,1,8,0,7,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,801,-0.5004765778582211,-0.5162146627875107,0.01573808492928963,-0.0026284084746073244,-0.0006732211135633825,0.012247933183240661,0.03038466138327267,1.227064400163025,0.0029752129885746714,0.0040382907383841316,0.0004709257806851941,0.003159573297611462,0.0060197145725122
72,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,8,2,1,1,7,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5023315220909721,-0.49496152882592936,-0.007369993265042729,0.0003012967201035388,0.00426235895103505,0.017385250979185196,0.06639919877966896,1.496735707871228,0.004530793334462935,0.00019421914909223403,0.004784531232623346,0.005059745828196571,0.008285104982369867
73,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,9,2,2,1,6,1.6131613161316132,3226,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5006494955163671,-0.5380486339958565,0.03739913847948939,-0.0002288001777719928,0.0021119248410679248,0.027878594300168646,0.1268227974721232,1.2837946298568124,0.0030648018950756306,0.0008054700135849968,0.002135395554931918,0.0027897096659235676,0.00523266209581498
74,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,10,2,3,1,5,1.6276627662766276,3255,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,799,-0.5037659040589714,-0.5396880520264588,0.03592214796748738,0.0015535362704465205,0.002439997558929874,0.032549390116056454,0.10695654505875368,1.284777354583851,0.0023771151238118904,0.0019665201602614424,0.0018409902891747265,0.0025401238829119155,0.004915901319257954
75,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,11,2,4,1,4,1.6251625162516252,3250,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,801,-0.5075789919142554,-0.5487274264089181,0.04114843449466277,-0.0007679939066266295,0.00520407145965418,0.02885471124047362,0.1020132197559171,1.2757432141469442,0.00185766549509081,0.00011898187703596186,0.004533126639626905,0.002788928189462081,0.004880951800787764
76,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,12,2,5,1,3,1.6421642164216423,3284,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5018898849912584,-0.5359672340147176,0.03407734902345916,0.0011993800375267316,0.0013041785339468759,0.019756559260109552,0.07513396976760292,1.2811564265064148,0.004659343431304364,0.0005148817458463517,0.0009207516969131913,0.003916982508821831,0.006356405779889593
77,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,13,2,6,1,2,1.6351635163516351,3270,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5017285865809973,-0.5438722716745211,0.04214368509352384,-0.0006010138009541199,0.003842138756051161,0.02161696826598014,0.07201323946549343,1.2768527216103576,0.0021152315154899792,0.0013984410034134642,0.004169973693708695,0.0023064902315105273,0.005476061421928691
78,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,14,2,7,1,1,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5018869231676593,-0.5106773986876977,0.008790475520038421,0.0001347588021796131,-0.0005096422381835608,0.020826876096143143,0.05982043791702263,1.289048026108349,0.0005355032688396655,0.001391720583951317,0.0008828765085592272,0.0021422299976502357,0.0022083593145074965
79,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,15,2,8,1,0,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5056980309117671,-0.5107090693422962,0.00501103843052908,-0.0050649158094837055,-0.0015075598688113478,0.02285229622073015,0.05677597804891049,1.2747795897058012,0.0028780943755997157,0.0033713395133693203,0.0006833594496484796,0.003250135573370394,0.005717977750451214
80,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,16,3,1,2,0,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5019414874672045,-0.47004976680502447,-0.03189172066217999,-0.001512749317483686,0.00416667675297927,0.02768506068113949,0.1071247933255165,1.4876523650088598,0.003195629675980749,0.002661678235843734,0.003393892479075955,0.003992844127730821,0.007221626065373299
81,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,17,3,2,2,1,1.5671567156715673,3134,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.5067655472253928,-0.5637132359545693,0.05694768872917655,-0.0014032842107355448,0.0017732702088445462,0.03860888072803062,0.12972356578932287,1.234306470459134,0.003667399506865232,0.0017240024285900546,0.0017960261915677123,0.0023661800154625157,0.006018958820809744
82,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,18,3,3,2,2,1.6391639163916394,3278,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.49891746557245403,-0.5591207602102306,0.06020329463777657,-0.0029821002713383282,0.003606113397330135,0.02456797356110968,0.08699881818357763,1.2498021475084253,0.004117207346235663,0.004044788673444766,0.0033201375093466212,0.002649867095162406,0.008462137211421958
83,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,19,3,4,2,3,1.656165616561656,3312,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.49858609452333513,-0.5508031335704255,0.05221703904709041,-0.0010523178479266426,0.005949166159224029,0.024331606132620975,0.0777096355337048,1.2453250632990884,0.002104182383884712,0.0001665406989789231,0.005586811376097178,0.004001387528760558,0.005981205303612902
84,2,10,1,2,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.11.30.037.jpk-force-map,2026-09-12T15:11:29.531000+02:00,0.3,20,3,5,2,4,1.6666666666666667,3333,speed_conditioned_settled_window_median,40.0,160.0,0.13333333333333333,0.5333333333333333,800,-0.4972805477103171,-0.5099068962694406,0.012626348559123535,-0.0006635402610293828,0.001169759020479999,0.023038134660511467,0.08162786673623174,1.2134214981235667,0.002960346858950802,0.0007193546448072685,0.0008933805533797856,0.0016758748808947677,0.004185683178268021
