source,map_order,point_index,row,column,distance_nm,force_linear_drift_corrected_pN,force_far_constant_referenced_pN
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,41,5,6,50.0,14.354752399383855,48.3559178651635
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,42,5,5,50.0,33.7599361432887,52.97453047055716
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,43,5,4,50.0,37.234578763892635,59.66146980248876
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,44,5,3,50.0,8.212934259945978,50.4049094619256
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,45,5,2,50.0,56.21884854916675,25.49304340156151
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,46,5,1,50.0,30.21315978124673,32.962257250133646
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,47,5,0,50.0,83.19329759377703,31.705296428157713
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,48,6,0,50.0,72.74787111504912,61.25511022369128
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,49,6,1,50.0,127.22582871854601,67.79428659136671
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,50,6,2,50.0,53.736271555126315,54.3139168916409
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,51,6,3,50.0,82.43099166297984,58.91071095609438
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,52,6,4,50.0,83.87128179428385,45.94139179660428
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,53,6,5,50.0,-39.26922029570167,25.72553798957681
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,54,6,6,50.0,-22.044630947835007,21.75852517053167
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,55,6,7,50.0,109.15702782939479,108.77062992521041
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,56,7,7,50.0,84.24310281455294,38.08949611343713
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,57,7,6,50.0,-2.915659842187744,93.59746074423622
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,58,7,5,50.0,-172.58279476401742,48.402038358208856
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,59,7,4,50.0,19.992865107231673,76.32433090880217
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,60,7,3,50.0,-73.22397227259212,42.72744384860603
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,61,7,2,50.0,-12.734880448747365,51.1314846138894
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,62,7,1,50.0,38.61402795190406,39.181842252547796
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,63,7,0,50.0,87.78375455587039,64.55384892428654
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,0,0,0,100.0,-14.680129875478663,5.9021814041260825
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,1,0,1,100.0,32.89287984660632,8.1666384837778
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,2,0,2,100.0,78.15480346209213,18.66318967003027
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,3,0,3,100.0,-35.18638125573166,23.60399530952592
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,4,0,4,100.0,-11.14987980087977,10.920445820400797
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,5,0,5,100.0,64.71907270119335,45.8687224556415
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,6,0,6,100.0,-24.91600181964909,43.74948580024194
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,7,0,7,100.0,69.86473098720361,71.08811759847228
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,8,1,7,100.0,75.81468224959366,31.26455007539557
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,9,1,6,100.0,-28.82265771062934,-10.934991514362107
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,10,1,5,100.0,8.93911416143542,-11.055969115348162
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,11,1,4,100.0,71.47334966282111,4.470967898812068
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,12,1,3,100.0,-49.67491751715893,1.5160633867477178
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,13,1,2,100.0,-98.44663391183242,-25.839479258931956
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,14,1,1,100.0,57.26376058285414,1.8309835738696412
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,15,1,0,100.0,-12.596740967489827,25.04750761298544
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,16,2,0,100.0,-78.13046666765393,-9.036128035343616
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,17,2,1,100.0,-49.716858944035465,4.679101405885513
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,18,2,2,100.0,7.6314464377004905,-12.937862618078263
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,19,2,3,100.0,57.027951499267225,1.7825570561741435
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,20,2,4,100.0,-43.61110863929281,-2.9669076660228217
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,21,2,5,100.0,-103.9473450490073,-21.848164487782842
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,22,2,6,100.0,-71.10298630757468,29.213134196308157
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,23,2,7,100.0,11.028720524462068,57.69975236948803
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,24,3,7,100.0,49.77783649571277,34.04721228459085
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,25,3,6,100.0,-88.14928385643286,12.95968115901964
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,26,3,5,100.0,38.858057525100065,20.000210937625983
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,27,3,4,100.0,-43.11771000378782,28.629532572780704
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,28,3,3,100.0,9.390926606329074,28.995185302252988
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,29,3,2,100.0,-29.806115434508282,-19.084778279528454
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,30,3,1,100.0,20.513511711318095,25.61171497789624
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,31,3,0,100.0,-113.68633121536037,3.2380725135921344
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,32,4,0,100.0,-55.99340066035535,5.943394203679394
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,33,4,1,100.0,-75.95798086428648,-12.89670894736165
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,34,4,2,100.0,-67.01296786091218,-22.560193945787102
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,35,4,3,100.0,18.835803452681727,32.01294376830075
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,36,4,4,100.0,-6.359510387609027,46.05757996177523
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,37,4,5,100.0,-100.51752139308437,-5.7181724626465185
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,38,4,6,100.0,-10.196943974887317,23.671875214673594
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,39,4,7,100.0,-23.2732282751235,53.87068712771439
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,40,5,7,100.0,-39.21749649410303,29.45769106711863
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,41,5,6,100.0,-2.327775633220027,30.627555111845055
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,42,5,5,100.0,-10.24895814685432,8.382163095505888
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,43,5,4,100.0,25.363095374631882,47.11113758365849
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,44,5,3,100.0,-7.050481899792169,33.83180593053616
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,45,5,2,100.0,22.58321044057616,-7.222232695435765
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,46,5,1,100.0,-6.4312332614585515,-3.758761054297119
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,47,5,0,100.0,53.35709549008029,3.402805454131981
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,48,6,0,100.0,62.62715916854539,51.504469319179634
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,49,6,1,100.0,114.56673640643315,56.91978387749763
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,50,6,2,100.0,39.33176891122785,39.87926688775346
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,51,6,3,100.0,78.44874010564516,55.64585307923448
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,52,6,4,100.0,67.29971626627501,30.436273323384246
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,53,6,5,100.0,-47.52493344099672,15.62621433188067
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,54,6,6,100.0,-41.99144214017776,0.5619013402594759
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,55,6,7,100.0,20.612724532610216,20.254405808906906
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,56,7,7,100.0,62.47500494759905,17.677511953294683
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,57,7,6,100.0,-89.36982127366909,4.083378370727369
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,58,7,5,100.0,-204.38736982029377,9.946771257624862
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,59,7,4,100.0,-31.459322971547827,23.308469381017115
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,60,7,3,100.0,-91.57161144106948,20.930189289683646
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,61,7,2,100.0,-54.19584134576403,7.76710493057015
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,62,7,1,100.0,46.78464549113226,47.37272355959288
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,63,7,0,100.0,79.14330596729693,56.58091651129546
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,0,0,0,200.0,-4.252174427291727,15.061947838131992
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,1,0,1,200.0,37.1649075393998,13.945299746917346
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,2,0,2,200.0,88.69040252836227,32.73940066258879
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,3,0,3,200.0,-32.92134094806016,22.267092299605963
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,4,0,4,200.0,-4.308824183545442,16.42794223597339
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,5,0,5,200.0,61.31413147627154,43.621235352275825
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,6,0,6,200.0,-34.736228568772226,29.813764924957166
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,7,0,7,200.0,74.51103634371617,75.70430592153886
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,8,1,7,200.0,73.09486824582197,31.368735086607465
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,9,1,6,200.0,-2.1614341299577196,14.611445227226003
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,10,1,5,200.0,27.43266164651939,8.619624505848751
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,11,1,4,200.0,49.26738934273099,-13.683832028657543
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,12,1,3,200.0,-46.12977280304676,1.9375337385707339
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,13,1,2,200.0,-90.02472457147823,-21.71737149981506
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,14,1,1,200.0,65.93164291028017,13.896932358056189
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,15,1,0,200.0,-0.9801850628216285,34.39116473079633
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,16,2,0,200.0,-53.63177918436328,11.135970432130065
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,17,2,1,200.0,-23.91768533590795,27.004376481330823
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,18,2,2,200.0,38.4740491141096,19.19605875120736
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,19,2,3,200.0,61.1592141882566,9.217771823335156
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,20,2,4,200.0,-26.963905306139004,11.317555091283726
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,21,2,5,200.0,-74.78637187154878,2.2306353847530507
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,22,2,6,200.0,-66.08213778696552,28.28800440890348
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,23,2,7,200.0,-17.88387088080117,26.01142591761635
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,24,3,7,200.0,8.230130994468555,-6.563419190943875
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,25,3,6,200.0,-84.34560512699896,10.818744220354457
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,26,3,5,200.0,43.813877773204595,26.09864095254044
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,27,3,4,200.0,-38.2987034828215,28.8038443849543
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,28,3,3,200.0,26.285679507370986,44.70370697556688
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,29,3,2,200.0,-0.19589731993848242,9.881374763640972
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,30,3,1,200.0,33.69922316714943,38.535031902015554
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,31,3,0,200.0,-60.9888002025517,49.0534607580455
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,32,4,0,200.0,-38.1900500848945,19.934814443641503
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,33,4,1,200.0,-38.092567731969126,21.058498866488236
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,34,4,2,200.0,-42.551556827737336,-0.8428815748087435
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,35,4,3,200.0,23.656043117049208,36.11565726880335
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,36,4,4,200.0,-8.796056143298287,40.39516599264334
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,37,4,5,200.0,-95.87178859253343,-6.885493967372466
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,38,4,6,200.0,-21.551681421022042,10.28108570336167
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,39,4,7,200.0,-28.809958782361736,43.64051135321318
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,40,5,7,200.0,-25.83768028717506,38.78692074864397
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,41,5,6,200.0,-10.156726713553827,20.784850607755736
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,42,5,5,200.0,-18.995253488974175,-1.4749688448678044
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,43,5,4,200.0,5.67443375257051,26.12276551813314
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,44,5,3,200.0,-22.355369904693482,15.953137672962244
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,45,5,2,200.0,29.37314611025001,1.3513304462055105
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,46,5,1,200.0,-11.684788360170877,-9.15970730516921
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,47,5,0,200.0,56.46869007223424,9.4042641759785
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,48,6,0,200.0,45.240129310513204,34.807727389129084
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,49,6,1,200.0,91.0055245316277,37.05533275016816
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,50,6,2,200.0,44.99821410123744,45.48361633871823
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,51,6,3,200.0,74.77119906900565,53.36927458794853
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,52,6,4,200.0,64.03491546409762,29.394896241971917
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,53,6,5,200.0,-40.79159391018258,18.508272116469787
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,54,6,6,200.0,-33.458436025841614,6.46650702671264
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,55,6,7,200.0,11.187207536339823,10.884022456664951
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,56,7,7,200.0,31.97065746188322,-10.247145750787835
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,57,7,6,200.0,-89.46077608177613,-1.6420669388992146
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,58,7,5,200.0,-175.26027659386529,25.950818859448745
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,59,7,4,200.0,-23.05173312510834,28.283096715412615
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,60,7,3,200.0,-73.12126986722049,32.44399299175456
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,61,7,2,200.0,2.1859129682413014,60.37592354281833
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,62,7,1,200.0,47.92228423734488,48.554590758280135
31-08-26/map-data-2026.08.31-16.20.38.892.jpk-force-map,5,63,7,0,200.0,69.66771508823528,48.53525562850253
