acquisition_order,variant,baseline_method,no_slip_correction_applied_to_pixels,distance_nm,predicted_force_pN
2,common_80_250nm,linear_drift_corrected,False,150.0,16.273208356091953
2,common_80_250nm,linear_drift_corrected,False,155.0,16.268019367986025
2,common_80_250nm,linear_drift_corrected,False,160.0,16.26623803843428
2,common_80_250nm,linear_drift_corrected,False,165.0,16.266461438592714
2,common_80_250nm,linear_drift_corrected,False,170.0,16.26782718803194
2,common_80_250nm,linear_drift_corrected,False,175.0,16.269808541979074
2,common_80_250nm,linear_drift_corrected,False,180.0,16.272086758333828
2,common_80_250nm,linear_drift_corrected,False,185.0,16.274471661194983
2,common_80_250nm,linear_drift_corrected,False,190.0,16.276852250146778
2,common_80_250nm,linear_drift_corrected,False,195.0,16.27916602832227
2,common_80_250nm,linear_drift_corrected,False,200.0,16.281380084909216
2,common_80_250nm,linear_drift_corrected,False,205.0,16.283478980710875
2,common_80_250nm,linear_drift_corrected,False,210.0,16.285457873182754
2,common_80_250nm,linear_drift_corrected,False,215.0,16.28731797376347
2,common_80_250nm,linear_drift_corrected,False,220.0,16.289063776574853
2,common_80_250nm,linear_drift_corrected,False,225.0,16.2907014351089
2,common_80_250nm,linear_drift_corrected,False,230.0,16.292237799195775
2,common_80_250nm,linear_drift_corrected,False,235.0,16.293679855776197
2,common_80_250nm,linear_drift_corrected,False,240.0,16.295034414543483
2,common_80_250nm,linear_drift_corrected,False,245.0,16.296307940835657
2,common_80_250nm,linear_drift_corrected,False,250.0,16.297506476391007
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,45.0,192.7550321516713
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,50.0,142.0628076223884
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,55.0,105.47595010659815
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,60.0,79.1999513033447
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,65.0,60.40972318661722
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,70.0,47.085906253908014
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,75.0,37.59910991888003
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,80.0,30.861859530558
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,85.0,26.08848717343534
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,90.0,22.729294851983333
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,95.0,20.35225415658915
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,100.0,18.67304176430388
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,105.0,17.48893794276526
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,110.0,16.65925984479639
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,115.0,16.074691779497147
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,120.0,15.663645199404694
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,125.0,15.375341709900635
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,130.0,15.174620130288265
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,135.0,15.034305476002277
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,140.0,14.936630700882684
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,145.0,14.869025109962395
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,150.0,14.822788905435985
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,155.0,14.7912227962003
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,160.0,14.769953196389842
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,165.0,14.755893533813985
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,170.0,14.746910350882796
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,175.0,14.741367377670095
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,180.0,14.738200492540491
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,185.0,14.736662464195886
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,190.0,14.736239314746642
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,195.0,14.73653951287422
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,200.0,14.737311342608237
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,205.0,14.738380332206829
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,210.0,14.739628416896704
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,215.0,14.740967106462088
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,220.0,14.742341562014765
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,225.0,14.743715320889892
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,230.0,14.745065157216121
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,235.0,14.746374632216021
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,240.0,14.747635086935343
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,245.0,14.748841947828504
2,no_slip_hydrodynamic,linear_then_no_slip_corrected,True,250.0,14.749993488773283
3,primary,linear_drift_corrected,False,50.0,192.06432991471289
3,primary,linear_drift_corrected,False,55.0,155.43331608944146
3,primary,linear_drift_corrected,False,60.0,127.39788470820957
3,primary,linear_drift_corrected,False,65.0,106.02879729802272
3,primary,linear_drift_corrected,False,70.0,89.79715088184588
3,primary,linear_drift_corrected,False,75.0,77.50374129572964
3,primary,linear_drift_corrected,False,80.0,68.21587530905651
3,primary,linear_drift_corrected,False,85.0,61.232836412610546
3,primary,linear_drift_corrected,False,90.0,55.972615021392784
3,primary,linear_drift_corrected,False,95.0,52.0158225693364
3,primary,linear_drift_corrected,False,100.0,49.04310190295114
3,primary,linear_drift_corrected,False,105.0,46.81205916974491
3,primary,linear_drift_corrected,False,110.0,45.13920783353914
3,primary,linear_drift_corrected,False,115.0,43.88595657888966
3,primary,linear_drift_corrected,False,120.0,42.94781132014222
3,primary,linear_drift_corrected,False,125.0,42.24610119039772
3,primary,linear_drift_corrected,False,130.0,41.72290969116493
3,primary,linear_drift_corrected,False,135.0,41.332150808833674
3,primary,linear_drift_corrected,False,140.0,41.04038468536784
3,primary,linear_drift_corrected,False,145.0,40.82277220829987
3,primary,linear_drift_corrected,False,150.0,40.660677357625914
3,primary,linear_drift_corrected,False,155.0,40.54012497188945
3,primary,linear_drift_corrected,False,160.0,40.45063969694707
3,primary,linear_drift_corrected,False,165.0,40.38437274702148
3,primary,linear_drift_corrected,False,170.0,40.335445646071065
3,primary,linear_drift_corrected,False,175.0,40.29952969773973
3,primary,linear_drift_corrected,False,180.0,40.273253580960635
3,primary,linear_drift_corrected,False,185.0,40.25412202747241
3,primary,linear_drift_corrected,False,190.0,40.24030695640231
3,primary,linear_drift_corrected,False,195.0,40.23044118798235
3,primary,linear_drift_corrected,False,200.0,40.22350285148845
3,primary,linear_drift_corrected,False,205.0,40.21872870292494
3,primary,linear_drift_corrected,False,210.0,40.21554913774115
3,primary,linear_drift_corrected,False,215.0,40.21353948015351
3,primary,linear_drift_corrected,False,220.0,40.21238736627844
3,primary,linear_drift_corrected,False,225.0,40.21185515583347
3,primary,linear_drift_corrected,False,230.0,40.21176405090972
3,primary,linear_drift_corrected,False,235.0,40.21198579723664
3,primary,linear_drift_corrected,False,240.0,40.212425573753485
3,primary,linear_drift_corrected,False,245.0,40.21301350873859
3,primary,linear_drift_corrected,False,250.0,40.21369832943113
3,constant_baseline,far_constant_referenced,False,50.0,214.70610080705003
3,constant_baseline,far_constant_referenced,False,55.0,180.19389604320665
3,constant_baseline,far_constant_referenced,False,60.0,153.20024332232322
3,constant_baseline,far_constant_referenced,False,65.0,132.23646089081313
3,constant_baseline,far_constant_referenced,False,70.0,115.95687206272159
3,constant_baseline,far_constant_referenced,False,75.0,103.35321551924245
3,constant_baseline,far_constant_referenced,False,80.0,93.62054994432756
3,constant_baseline,far_constant_referenced,False,85.0,86.12122872262668
3,constant_baseline,far_constant_referenced,False,90.0,80.35338363146485
3,constant_baseline,far_constant_referenced,False,95.0,75.92413749074058
3,constant_baseline,far_constant_referenced,False,100.0,72.52731650498828
3,constant_baseline,far_constant_referenced,False,105.0,69.92520953882156
3,constant_baseline,far_constant_referenced,False,110.0,67.93644206605109
3,constant_baseline,far_constant_referenced,False,115.0,66.41755056677145
3,constant_baseline,far_constant_referenced,False,120.0,65.25596805301892
3,constant_baseline,far_constant_referenced,False,125.0,64.3682891165606
3,constant_baseline,far_constant_referenced,False,130.0,63.69040495659945
3,constant_baseline,far_constant_referenced,False,135.0,63.173097668527824
3,constant_baseline,far_constant_referenced,False,140.0,62.77861899212128
3,constant_baseline,far_constant_referenced,False,145.0,62.4780415571101
3,constant_baseline,far_constant_referenced,False,150.0,62.24921325307327
3,constant_baseline,far_constant_referenced,False,155.0,62.07518056882865
3,constant_baseline,far_constant_referenced,False,160.0,61.9433320872322
3,constant_baseline,far_constant_referenced,False,165.0,61.84325318246495
3,constant_baseline,far_constant_referenced,False,170.0,61.767383998376935
3,constant_baseline,far_constant_referenced,False,175.0,61.70998395655334
3,constant_baseline,far_constant_referenced,False,180.0,61.66666452206536
3,constant_baseline,far_constant_referenced,False,185.0,61.63407205901882
3,constant_baseline,far_constant_referenced,False,190.0,61.60964478367511
3,constant_baseline,far_constant_referenced,False,195.0,61.59142658983269
3,constant_baseline,far_constant_referenced,False,200.0,61.577924496500536
3,constant_baseline,far_constant_referenced,False,205.0,61.56801180513703
3,constant_baseline,far_constant_referenced,False,210.0,61.56081930503846
3,constant_baseline,far_constant_referenced,False,215.0,61.55566140249134
3,constant_baseline,far_constant_referenced,False,220.0,61.55203872386548
3,constant_baseline,far_constant_referenced,False,225.0,61.54957087549653
3,constant_baseline,far_constant_referenced,False,230.0,61.54796836563983
3,constant_baseline,far_constant_referenced,False,235.0,61.54701112284834
3,constant_baseline,far_constant_referenced,False,240.0,61.54653206581085
3,constant_baseline,far_constant_referenced,False,245.0,61.54640454051764
3,constant_baseline,far_constant_referenced,False,250.0,61.546532717442105
3,lower_plus_10nm,linear_drift_corrected,False,60.0,123.6865693633538
3,lower_plus_10nm,linear_drift_corrected,False,65.0,104.29990283169838
3,lower_plus_10nm,linear_drift_corrected,False,70.0,89.30719444892246
3,lower_plus_10nm,linear_drift_corrected,False,75.0,77.74799475208539
3,lower_plus_10nm,linear_drift_corrected,False,80.0,68.85875066740398
3,lower_plus_10nm,linear_drift_corrected,False,85.0,62.03732874387828
3,lower_plus_10nm,linear_drift_corrected,False,90.0,56.81202807078368
3,lower_plus_10nm,linear_drift_corrected,False,95.0,52.822933680675334
3,lower_plus_10nm,linear_drift_corrected,False,100.0,49.773773647491836
3,lower_plus_10nm,linear_drift_corrected,False,105.0,47.44554130497359
3,lower_plus_10nm,linear_drift_corrected,False,110.0,45.669410044592944
3,lower_plus_10nm,linear_drift_corrected,False,115.0,44.31555314070754
3,lower_plus_10nm,linear_drift_corrected,False,120.0,43.28433346796898
3,lower_plus_10nm,linear_drift_corrected,False,125.0,42.49940758463783
3,lower_plus_10nm,linear_drift_corrected,False,130.0,41.902357588858614
3,lower_plus_10nm,linear_drift_corrected,False,135.0,41.44853061712885
3,lower_plus_10nm,linear_drift_corrected,False,140.0,41.10382571367387
3,lower_plus_10nm,linear_drift_corrected,False,145.0,40.842219413714055
3,lower_plus_10nm,linear_drift_corrected,False,150.0,40.64386456983539
3,lower_plus_10nm,linear_drift_corrected,False,155.0,40.49363230783836
3,lower_plus_10nm,linear_drift_corrected,False,160.0,40.37999548097575
3,lower_plus_10nm,linear_drift_corrected,False,165.0,40.29429105486049
3,lower_plus_10nm,linear_drift_corrected,False,170.0,40.22970432211414
3,lower_plus_10nm,linear_drift_corrected,False,175.0,40.181105065198125
3,lower_plus_10nm,linear_drift_corrected,False,180.0,40.144644032307696
3,lower_plus_10nm,linear_drift_corrected,False,185.0,40.11739149644186
3,lower_plus_10nm,linear_drift_corrected,False,190.0,40.097118380721504
3,lower_plus_10nm,linear_drift_corrected,False,195.0,40.08212933894025
3,lower_plus_10nm,linear_drift_corrected,False,200.0,40.07113549781667
3,lower_plus_10nm,linear_drift_corrected,False,205.0,40.06315746306749
3,lower_plus_10nm,linear_drift_corrected,False,210.0,40.05745140987462
3,lower_plus_10nm,linear_drift_corrected,False,215.0,40.05345277609608
3,lower_plus_10nm,linear_drift_corrected,False,220.0,40.050733374739146
3,lower_plus_10nm,linear_drift_corrected,False,225.0,40.048968734131535
3,lower_plus_10nm,linear_drift_corrected,False,230.0,40.04791323170827
3,lower_plus_10nm,linear_drift_corrected,False,235.0,40.0473824872968
3,lower_plus_10nm,linear_drift_corrected,False,240.0,40.047236228423365
3,lower_plus_10nm,linear_drift_corrected,False,245.0,40.04736626159212
3,lower_plus_10nm,linear_drift_corrected,False,250.0,40.04769366477547
3,upper_200nm,linear_drift_corrected,False,50.0,191.7609869324661
3,upper_200nm,linear_drift_corrected,False,55.0,155.45182541609978
3,upper_200nm,linear_drift_corrected,False,60.0,127.57688360999398
3,upper_200nm,linear_drift_corrected,False,65.0,106.26391514556644
3,upper_200nm,linear_drift_corrected,False,70.0,90.02390357511383
3,upper_200nm,linear_drift_corrected,False,75.0,77.68495328243989
3,upper_200nm,linear_drift_corrected,False,80.0,68.33258809907912
3,upper_200nm,linear_drift_corrected,False,85.0,61.25822755505301
3,upper_200nm,linear_drift_corrected,False,90.0,55.916043937021385
3,upper_200nm,linear_drift_corrected,False,95.0,51.88762635600532
3,upper_200nm,linear_drift_corrected,False,100.0,48.85352936903041
3,upper_200nm,linear_drift_corrected,False,105.0,46.570674558527514
3,upper_200nm,linear_drift_corrected,False,110.0,44.8545973297728
3,upper_200nm,linear_drift_corrected,False,115.0,43.56781891295352
3,upper_200nm,linear_drift_corrected,False,120.0,42.60187919834141
3,upper_200nm,linear_drift_corrected,False,125.0,41.87694813843825
3,upper_200nm,linear_drift_corrected,False,130.0,41.333292971469035
3,upper_200nm,linear_drift_corrected,False,135.0,40.92590422593623
3,upper_200nm,linear_drift_corrected,False,140.0,40.62089310385265
3,upper_200nm,linear_drift_corrected,False,145.0,40.39276034501478
3,upper_200nm,linear_drift_corrected,False,150.0,40.22232973535017
3,upper_200nm,linear_drift_corrected,False,155.0,40.09518691160103
3,upper_200nm,linear_drift_corrected,False,160.0,40.000501353666856
3,upper_200nm,linear_drift_corrected,False,165.0,39.93013838510544
3,upper_200nm,linear_drift_corrected,False,170.0,39.87799031325934
3,upper_200nm,linear_drift_corrected,False,175.0,39.839481566511914
3,upper_200nm,linear_drift_corrected,False,180.0,39.811218639724174
3,upper_200nm,linear_drift_corrected,False,185.0,39.79053601080091
3,upper_200nm,linear_drift_corrected,False,190.0,39.77551123653236
3,upper_200nm,linear_drift_corrected,False,195.0,39.76470288050074
3,upper_200nm,linear_drift_corrected,False,200.0,39.757030729215444
