source,timestamp,block,nominal_speed_um_per_s,point_index,row,column,distance_nm,force_linear_drift_corrected_pN
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,4,0,4,20.0,2302.5292738461867
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,5,0,5,20.0,2410.8127476938353
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,6,0,6,20.0,2439.694365221845
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,7,0,7,20.0,766.9771664212249
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,8,1,7,20.0,2323.6521879027982
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,9,1,6,20.0,2504.4165474090373
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,10,1,5,20.0,2492.3851149444945
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,11,1,4,20.0,2339.2309771864125
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,12,1,3,20.0,2489.129233195355
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,13,1,2,20.0,2564.4714526756884
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,14,1,1,20.0,2616.4173117567766
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,15,1,0,20.0,2664.4028299528422
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,16,2,0,20.0,2457.1723805908236
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,17,2,1,20.0,2412.5617670682423
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,18,2,2,20.0,2539.550202301172
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,19,2,3,20.0,2436.236624962311
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,20,2,4,20.0,2382.819990507487
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,21,2,5,20.0,2559.508645419234
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,22,2,6,20.0,2590.4891776566974
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,23,2,7,20.0,2529.032730193295
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,24,3,7,20.0,2575.8308067822486
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,25,3,6,20.0,2470.582558113621
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,26,3,5,20.0,2556.3618351944497
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,27,3,4,20.0,2667.6747584966633
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,28,3,3,20.0,2615.023821733622
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,29,3,2,20.0,2501.905312751748
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,30,3,1,20.0,2508.8192278429856
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,31,3,0,20.0,2491.489635429033
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,32,4,0,20.0,2626.4201889021533
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,33,4,1,20.0,2562.52626138804
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,34,4,2,20.0,2425.5938123642454
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,35,4,3,20.0,2616.8760896974354
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,36,4,4,20.0,2445.618327956571
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,37,4,5,20.0,2745.0729648071474
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,38,4,6,20.0,2619.1889079801617
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,39,4,7,20.0,2471.0045198475304
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,40,5,7,20.0,2545.6289442788993
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,41,5,6,20.0,2515.259889118471
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,42,5,5,20.0,2613.011650655514
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,43,5,4,20.0,2504.3747738806524
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,44,5,3,20.0,2590.73088595318
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,45,5,2,20.0,2351.984335403277
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,46,5,1,20.0,2401.2154723618037
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,47,5,0,20.0,2857.8170658689014
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,48,6,0,20.0,1474.3156681056998
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,49,6,1,20.0,2216.5673010888518
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,50,6,2,20.0,2421.772997385986
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,51,6,3,20.0,2557.2966146496256
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,52,6,4,20.0,2507.391594110537
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,53,6,5,20.0,2405.0663164377743
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,54,6,6,20.0,2492.900728439484
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,55,6,7,20.0,2064.4991069600383
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,56,7,7,20.0,2496.924512352314
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,57,7,6,20.0,2570.2698637662265
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,58,7,5,20.0,2557.0755370836505
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,59,7,4,20.0,2249.5642609138276
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,60,7,3,20.0,1952.1086883996702
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,61,7,2,20.0,2598.1078613343475
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,62,7,1,20.0,2416.2966433292386
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,63,7,0,20.0,2405.833244725538
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,0,0,0,50.0,615.9117823931874
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,1,0,1,50.0,640.221681824121
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,2,0,2,50.0,500.20224350776425
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,3,0,3,50.0,660.974891644359
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,4,0,4,50.0,594.3922637237499
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,5,0,5,50.0,645.7083365034702
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,6,0,6,50.0,644.2477589565908
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,7,0,7,50.0,254.86285594484823
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,8,1,7,50.0,599.6034590459421
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,9,1,6,50.0,634.9877150005683
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,10,1,5,50.0,640.3448240222991
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,11,1,4,50.0,583.9606970935865
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,12,1,3,50.0,665.207920537134
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,13,1,2,50.0,670.5611944326192
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,14,1,1,50.0,693.3610112537931
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,15,1,0,50.0,681.3501081724272
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,16,2,0,50.0,649.6534631315355
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,17,2,1,50.0,616.2814625062765
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,18,2,2,50.0,660.6399652178309
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,19,2,3,50.0,631.7595311071002
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,20,2,4,50.0,607.4789379642169
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,21,2,5,50.0,655.5517975407273
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,22,2,6,50.0,694.9177638509368
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,23,2,7,50.0,655.8908512590335
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,24,3,7,50.0,679.8071869643244
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,25,3,6,50.0,633.3511557854747
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,26,3,5,50.0,662.7001102903355
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,27,3,4,50.0,684.1845672770764
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,28,3,3,50.0,669.1278713169008
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,29,3,2,50.0,644.3959461939086
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,30,3,1,50.0,641.7953973469808
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,31,3,0,50.0,653.753721953781
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,32,4,0,50.0,694.4528980730665
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,33,4,1,50.0,667.3942013531628
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,34,4,2,50.0,635.9416703015988
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,35,4,3,50.0,669.5830521632729
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,36,4,4,50.0,659.6539153651914
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,37,4,5,50.0,692.0820262686369
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,38,4,6,50.0,653.8200016106208
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,39,4,7,50.0,636.3098492733507
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,40,5,7,50.0,660.3082916973141
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,41,5,6,50.0,637.341707985252
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,42,5,5,50.0,670.581410048137
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,43,5,4,50.0,646.843729723097
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,44,5,3,50.0,654.3297310645128
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,45,5,2,50.0,597.5536206826356
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,46,5,1,50.0,601.8740532854833
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,47,5,0,50.0,707.7124289414071
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,48,6,0,50.0,401.72040853768755
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,49,6,1,50.0,560.5096799503747
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,50,6,2,50.0,634.9823947493462
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,51,6,3,50.0,633.9039121510971
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,52,6,4,50.0,615.9802407616869
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,53,6,5,50.0,628.5598742686911
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,54,6,6,50.0,631.0788453972799
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,55,6,7,50.0,540.258526762904
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,56,7,7,50.0,597.1152019836487
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,57,7,6,50.0,628.9893013981081
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,58,7,5,50.0,657.5106073755014
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,59,7,4,50.0,569.3211934108766
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,60,7,3,50.0,505.0756147369021
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,61,7,2,50.0,653.0046156439946
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,62,7,1,50.0,603.1793765748263
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,63,7,0,50.0,579.6827748560689
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,0,0,0,100.0,82.83096673209286
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,1,0,1,100.0,68.53803139198584
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,2,0,2,100.0,59.34620329104952
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,3,0,3,100.0,105.46500407716503
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,4,0,4,100.0,72.0378698973803
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,5,0,5,100.0,101.00997581047186
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,6,0,6,100.0,77.85416905733189
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,7,0,7,100.0,37.07425651410161
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,8,1,7,100.0,72.01348694972619
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,9,1,6,100.0,67.36972063029647
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,10,1,5,100.0,86.73098723964539
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,11,1,4,100.0,51.24585096233736
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,12,1,3,100.0,89.31818897194353
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,13,1,2,100.0,90.36458366918137
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,14,1,1,100.0,99.19692727396838
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,15,1,0,100.0,77.31957821037987
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,16,2,0,100.0,87.51321585184306
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,17,2,1,100.0,74.36838280836766
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,18,2,2,100.0,86.46433644470162
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,19,2,3,100.0,95.10198156981407
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,20,2,4,100.0,65.23265879324298
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,21,2,5,100.0,93.81886594766597
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,22,2,6,100.0,94.37530021241037
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,23,2,7,100.0,93.85561238535665
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,24,3,7,100.0,90.5296871775912
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,25,3,6,100.0,74.97661327626167
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,26,3,5,100.0,91.21362746762964
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,27,3,4,100.0,84.07859863364453
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,28,3,3,100.0,92.59123642951418
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,29,3,2,100.0,87.4814294019493
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,30,3,1,100.0,80.26331525882702
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,31,3,0,100.0,96.62234087062494
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,32,4,0,100.0,112.28454249227127
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,33,4,1,100.0,93.758388868582
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,34,4,2,100.0,87.40213090839462
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,35,4,3,100.0,86.00156929601627
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,36,4,4,100.0,103.15523877012782
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,37,4,5,100.0,92.60466865148827
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,38,4,6,100.0,80.91910436988229
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,39,4,7,100.0,85.34160538423717
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,40,5,7,100.0,92.55607399517824
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,41,5,6,100.0,77.80546772195096
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,42,5,5,100.0,93.27016268216488
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,43,5,4,100.0,77.07296863713788
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,44,5,3,100.0,85.39404451927541
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,45,5,2,100.0,62.01469911064916
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,46,5,1,100.0,69.21232278889197
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,47,5,0,100.0,76.38033737325044
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,48,6,0,100.0,58.28252293801153
27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,2026-08-27T15:05:27.190000,2,0.05,49,6,1,100.0,56.60936992176385
