acquisition_order,instrument_scan_number,block,position_in_block,source,map_midpoint_time,speed_um_per_s,point_index,acquisition_line,position_within_line,physical_row,physical_column,declared_approach_points,actual_approach_points,point_count_fraction,approach_duration_s,approach_sample_rate_Hz,approach_travel_span_nm,approach_largest_backward_step_nm,approach_direction_valid,raw_saturation_fraction,raw_min_encoder,raw_max_encoder,baseline_start_nm,baseline_stop_nm,baseline_points,baseline_raw_V,baseline_raw_mad_V,baseline_slope_mV_per_100nm,baseline_line_r2,baseline_line_inliers,baseline_75_200nm_raw_V,baseline_125_275nm_raw_V,initial_0_5nm_minus_baseline_V,terminal_contact_window_nm,terminal_contact_points,terminal_contact_slope_V_per_nm,terminal_contact_invOLS_nm_per_V,terminal_contact_r2,terminal_contact_inliers,terminal_contact_amplitude_V,terminal_contact_InvOLS_30nm_nm_per_V,terminal_contact_R2_30nm,terminal_contact_InvOLS_50nm_nm_per_V,terminal_contact_R2_50nm,force_contact_valid,calibration_accepted,qc_state,qc_reason,retract_present,retract_points,retract_travel_span_nm,contact_plane_m,contact_coordinate_mad_nm,terminal_reconstructed_distance_nm,reconstructed_max_precontact_distance_nm,force_scale_pN_per_V,baseline_75_200_force_shift_pN,baseline_125_275_force_shift_pN
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,34,5,3,4,2,10000,9841,0.9841,4.9205,2000.0000000000002,492.11779053681505,-0.29411890446499456,True,0.0,18540830.0,259310872.0,100.0,250.0,3002,0.2565375399892297,0.0054494458026073155,0.3053805813024578,0.0006177932437415601,2999,0.2563940097395085,0.25644993953706985,-0.015938799232387363,40.0,799,0.017670617011582953,56.59111955991733,0.9995542722862759,799,0.8757312801609836,56.29165932769963,0.999209880941785,56.80305867055914,0.9997183896045514,True,True,pass_force,,True,500,496.958585363769,1.1324304112771937e-05,0.4687239387744768,0.0,420.38070425474996,10155.936273821224,1.4576840695340623,0.8896646096931643
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,35,5,4,4,3,10000,9968,0.9968,4.984,2000.0,498.3287885157929,-0.2689070844032244,True,0.0,14753095.0,256865274.0,100.0,250.0,2999,0.2529067057938028,0.005123330163779988,-1.7117027884597507,0.02141365145384233,2996,0.25345496576203147,0.25286706463550934,-0.0176037334428229,40.0,800,0.01754045819654585,57.01105346249876,0.9995542663160001,800,0.872767401362154,56.81356880342735,0.9992221637035119,57.01607088808994,0.9997427255606746,True,True,pass_force,,True,500,496.88715567284436,1.1324757540643005e-05,0.37779662955249294,0.0,427.4946274009657,10155.936273821224,-5.568093298817513,0.40259307744892675
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,36,5,5,4,4,10000,10000,1.0,5.0,2000.0,500.06921334015965,-0.3501388391836997,True,0.0,30588435.0,256566757.0,100.0,250.0,3001,0.2483885036859552,0.0055881046323157,-0.46861270883591233,0.0012879353720698372,3000,0.24878696490644153,0.24834111450836852,0.001173972318839367,40.0,799,0.017702922799241367,56.48784730862937,0.9996602794985436,799,0.8686497101123445,56.58417958087044,0.9994852507604302,56.540095876898015,0.9998061199856644,True,True,pass_force,,True,500,496.89695773670195,1.1318689131631907e-05,0.4358671666769809,0.0,432.237640482913,10155.936273821224,-4.0467467628483,0.48128146763908236
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,37,5,6,4,5,10000,10000,1.0,5.0,2000.0,500.01785508464775,-0.2759053020874944,True,0.0,35395951.0,255604566.0,100.0,250.0,3001,0.24332420248963152,0.005064888037868228,-0.7206163780092824,0.003958348956771607,3001,0.24337568816126665,0.243053544652713,0.00025219719367788884,40.0,799,0.0172815164775232,57.86529216348731,0.9994166828862205,795,0.8429468324933541,57.82152225886973,0.9993517973663012,58.31581663519387,0.9995353782269758,True,True,pass_force,,True,500,497.09443513018397,1.1302249556631058e-05,0.27631400314910787,0.0,431.64634444971756,10155.936273821224,-0.5228852001412287,2.7487837437547276
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,38,5,7,4,6,10000,10000,1.0,5.0,2000.0,500.0337321485461,-0.24930295668806934,True,0.0,36960500.0,252610349.0,100.0,250.0,3000,0.23760889246621075,0.004860707561280783,0.0544323396825102,2.3042337330858587e-05,2991,0.23778055864959652,0.2374440648971258,0.0011112150311972935,40.0,801,0.017511850298835313,57.10418847439031,0.999461069028938,800,0.8725480067124687,57.314700528239904,0.9989785845203589,57.23007022876889,0.999674418380581,True,True,pass_force,,True,500,497.14579338569587,1.1281060177069204e-05,0.3847827023534595,0.0,433.287352360601,10155.936273821224,-1.743430818835945,1.6739782877956388
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,39,5,8,4,7,10000,10000,1.0,5.0,2000.0,499.97397375226075,-0.2651686228398944,True,0.0,36837498.0,250325027.0,100.0,250.0,3002,0.22743586828168594,0.004926909534868996,0.25584382517478305,0.0004904755018898532,3002,0.22738802579213058,0.2273445106241905,-0.00122785804095904,40.0,799,0.016766509286022444,59.642706954730244,0.999365225161778,799,0.8252626765013852,59.57851913389654,0.9986886776591613,59.73710406334048,0.9996145289725515,True,True,pass_force,,True,500,497.10236796325654,1.127200023855291e-05,0.3736044269590638,0.0,431.3291573851351,10155.936273821224,0.48588527510520235,0.9278225476492069
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,40,6,1,5,7,10000,10000,1.0,5.0,2000.0,499.95343500915567,-0.30859404527757306,True,0.0,33535384.0,284817360.0,100.0,250.0,2998,0.22766061646228986,0.005273294786436715,-1.9686427225435859,0.027304104925472306,2998,0.22809234188190264,0.22689387403042338,0.011638389886531875,40.0,800,0.017425708028698063,57.38647740184326,0.9997204252506408,800,0.8712095461132572,57.402760141740714,0.9994974975146935,57.40883531876943,0.9997988360074027,True,True,pass_force,,True,500,497.0066724654134,1.1279854103830133e-05,0.2702564018926063,-8.470329472543003e-13,422.60613056786525,10155.936273821224,-4.384575849376151,7.786987276470621
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,41,6,2,5,6,10000,9655,0.9655,4.8275,2000.0000000000002,482.68459201970336,-0.30158442984344447,True,0.0,15587901.0,257856670.0,100.0,250.0,3000,0.22129145259248378,0.004892460264233145,-1.5769606310875386,0.019288234802197213,3000,0.22217620909423821,0.2205037521299663,-0.012888118144189414,40.0,801,0.017406222636669924,57.45071868110468,0.9995371815607458,801,0.8666095448340272,57.46791746516386,0.9991274726233653,57.5982885532431,0.9997021898433492,True,True,pass_force,,True,500,496.91330210829784,1.128870144888326e-05,0.3046724900848363,0.0,409.7794667939178,10155.936273821224,-8.985530649666988,7.99983570018694
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,42,6,3,5,5,10000,10000,1.0,5.0,2000.0,500.11683313411,-0.26984169979320427,True,0.0,33498479.0,257372318.0,100.0,250.0,3000,0.2170742023539169,0.005123833193225532,-0.037054170948169624,9.411307560602822e-06,2995,0.21690743638948112,0.21701759119787495,-0.005157252398347134,40.0,799,0.017335157232028178,57.6862376622933,0.9995785790095425,799,0.8513391888626741,57.662714809739,0.9991205991677043,57.90433378969566,0.9997086033763066,True,True,pass_force,,True,500,496.91469263363547,1.1287128457503334e-05,0.2623497511739908,0.0,428.3246730890594,10155.936273821224,1.6936645074519825,0.5749392931493056
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,43,6,4,5,4,10000,9716,0.9716,4.858,2000.0000000000002,485.9035328017179,-0.32305778834194143,True,0.0,16093470.0,257659898.0,100.0,250.0,3000,0.21176282944832214,0.00553844490574018,-1.2414665827751206,0.009646561741046833,3000,0.21254700075201582,0.2114938819602426,-0.01816395750975916,40.0,797,0.018005761647298234,55.53777838384582,0.9997255209101158,797,0.8923235911699885,55.340358640377964,0.9995584568387632,55.69137166486882,0.9998046044437662,True,True,pass_force,,True,500,497.0402730284971,1.1300873991018233e-05,0.6465598242935877,0.0,413.1774663468811,10155.936273821224,-7.963993788072339,2.7314135499401075
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,44,6,5,5,3,10000,9830,0.983,4.915,2000.0,491.6009824188112,-0.29271698137750946,True,0.0,13149552.0,254469933.0,100.0,250.0,3001,0.2064918930827574,0.005569863630126226,0.7290283512318945,0.0032155461422154197,3001,0.20598418645886962,0.20637410427832625,-0.015905081721292208,40.0,800,0.017838319172742055,56.059093366153895,0.9995944615455652,800,0.8863632562937933,56.00325457087828,0.9991652819351123,56.03733011196748,0.9997512024895409,True,True,pass_force,,True,500,496.8572707758293,1.1309147785600451e-05,0.5919523543471789,-8.470329472543003e-13,418.533053147326,10155.936273821224,5.156236118001127,1.1962555915722526
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,45,6,6,5,2,10000,10000,1.0,5.0,2000.0,499.9440888552457,-0.33053471146854463,True,0.0,22269459.0,251717708.0,100.0,250.0,2999,0.20302714349328574,0.0054175199255835655,-2.344672023817088,0.038189510298189844,2999,0.20329096271590347,0.20268495414012855,0.00010320495189214407,40.0,801,0.017818508872773982,56.12141886507477,0.9994979474575963,801,0.8878230404183698,56.06321203931237,0.9990677085677708,56.25378122353953,0.9996973463830154,True,True,pass_force,,True,500,497.0640829254714,1.130161516078317e-05,0.5707622460444377,0.0,431.0195878666661,10155.936273821224,-2.679331212714703,3.475253264244534
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,46,6,7,5,1,10000,10000,1.0,5.0,2000.0,499.98424312381417,-0.31559226296013776,True,0.0,32151510.0,249213577.0,100.0,250.0,3001,0.1969355873168999,0.005258430678639902,-1.2108818415925464,0.010516279915946614,3001,0.19742278644105032,0.19649531293414735,-0.0041081244205314615,40.0,803,0.01743508984688068,57.35559775041311,0.9995372646505052,803,0.866585624979777,57.17144802874091,0.9991179207442203,57.50498594524953,0.9997251623639453,True,True,pass_force,,True,500,497.04028442624525,1.1296384374742494e-05,0.34221102871379006,0.0,431.5260100829162,10155.936273821224,-4.947963257533319,4.471398574230794
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,47,6,8,5,0,10000,10000,1.0,5.0,2000.0,500.0066510977027,-0.2885112121183795,True,0.0,30689402.0,248432470.0,100.0,250.0,3000,0.19133954283812732,0.004917793156966439,-1.2234922293439447,0.012329065177275389,3000,0.19157181099151258,0.1912600324750285,0.0035383363053720918,40.0,799,0.017440151857406456,57.33895026695662,0.9992798572242517,799,0.8664002926920097,57.31233402043428,0.9988138799446403,57.51326526126824,0.9995188386199333,True,True,pass_force,,True,500,497.0902407586731,1.1281496190513691e-05,0.38195159768861664,0.0,430.6950666231618,10155.936273821224,-2.3589005642188,0.8075021807398591
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,48,7,1,6,0,10000,10000,1.0,5.0,2000.0,499.97257182917497,-0.3660045053355816,True,0.0,27552275.0,277689214.0,100.0,250.0,2999,0.18570613766617988,0.004783191548359848,-0.9401148535951204,0.007165434304283513,2998,0.18625997921183912,0.18550656359564138,0.0012858374760721658,40.0,800,0.0177706904139037,56.27243380581347,0.9996051473257541,800,0.88446696611602,56.127623980126636,0.9991908235321927,56.49275121761974,0.9997390910508765,True,True,pass_force,,True,500,496.94317560756645,1.1261052626751258e-05,0.5361626294416474,0.0,422.09714466160005,10155.936273821224,-5.624779443509883,2.026861542296104
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,49,7,2,6,1,10000,9661,0.9661,4.8305,2000.0,483.0407944611796,-0.3959008000988149,True,0.0,3898204.0,245481343.0,100.0,250.0,3001,0.18037983883827835,0.004477498080383439,-1.5082838651771648,0.018285423692817937,2997,0.18063819328777647,0.18056392243234046,-0.01623906418107743,40.0,800,0.01775304375572896,56.32836902558171,0.9990438323964183,800,0.8804400568453162,56.660349438915055,0.9981177463696861,56.33480018650365,0.9994041035526733,True,True,pass_force,,True,500,496.82786458425653,1.1267658466865406e-05,0.6352444048671075,8.470329472543003e-13,411.7033479066651,10155.936273821224,-2.6238313251610865,-1.8695412503507298
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,50,7,3,6,2,10000,9850,0.985,4.925,2000.0,492.5062144137856,-0.3062575067983744,True,0.0,-2854134.0,237472353.0,100.0,250.0,3001,0.17756234087056816,0.005573236401326708,-2.0146381966974087,0.024969914800833548,2997,0.1775860354593615,0.1771581812683403,-0.02829779106690422,40.0,801,0.017700907332917203,56.49427914581341,0.9987246078169177,801,0.8820361960976553,57.29103959763097,0.9978394468099486,56.32966068610445,0.9992056766018684,True,True,pass_force,,True,500,496.8049893026739,1.1273484209855915e-05,0.5771963165489767,0.0,422.7619859156918,10155.936273821224,-0.24064073381954118,4.104619164679141
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,51,7,4,6,3,10000,8821,0.8821,4.4105,2000.0,441.0040623236955,-0.3800237362004708,True,0.0,-158048663.0,62104451.0,100.0,250.0,2999,0.17148353861251636,0.005114539518059367,-2.4211743591575963,0.03842697015465146,2999,0.17199648474406692,0.17105135709987984,-0.1231151866906848,40.0,801,0.0017855266022354912,560.0588637256893,0.03570229324733387,801,0.06377272870041242,62.894878472017126,0.9912045046033292,1640.4684242754383,0.41434307744407783,False,False,no_valid_contact,terminal_contact_amplitude_or_line_fit_failed,True,500,496.82646266117075,,,,,,,
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,52,7,5,6,4,10000,10000,1.0,5.0,2000.0,500.02720123855767,-0.2885112121183937,True,0.0,1072373.0,243336719.0,100.0,250.0,3001,0.16694574119097885,0.005410428035039705,-2.3250588244523502,0.034322071407007715,3001,0.1673863548624442,0.16655980862336975,0.0016738224622880604,40.0,801,0.01738796989599604,57.51102664551264,0.9993417218940651,801,0.8790728846340503,58.10380753928437,0.9987781922274401,57.01171146011459,0.9995674665158629,True,True,pass_force,,True,500,497.107029642465,1.1271241711243862e-05,0.33167427422162543,0.0,431.2351761705161,10155.936273821224,-4.474844368776335,3.9195065626302625
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,53,7,6,6,5,10000,9792,0.9792,4.896,2000.0,489.69483432876257,-0.34546576222874137,True,0.0,-1241129.0,239856716.0,100.0,250.0,2999,0.16128181115910234,0.005662074699964685,-1.3102937269745416,0.010315531341997253,2999,0.1618241446990777,0.16109146184807413,-0.02110823821384389,40.0,799,0.01683034971390739,59.41647184987915,0.9995500184929101,799,0.8340806065966075,59.13043707871708,0.9991221371766112,59.64745999249501,0.9997088569939495,True,True,pass_force,,True,500,496.911421479768,1.1280819159109583e-05,0.32037987899101533,0.0,417.971680994912,10155.936273821224,-5.507904871145511,1.9331754725682713
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,54,7,7,6,6,10000,9904,0.9904,4.952,2000.0,495.07203000368725,-0.31652687835185134,True,0.0,-1968743.0,239396162.0,100.0,250.0,2999,0.1552472054274712,0.004673745535223004,-0.7271170298242028,0.004004846262469441,2986,0.15599993690413333,0.15509821040463043,-0.019505379932569927,40.0,802,0.01742642844828835,57.384105008517764,0.9995022364811204,802,0.8435329120288365,57.31626183388334,0.9991054717839014,58.557643680077,0.9991442013403817,True,True,pass_force,,True,500,496.90163081365864,1.1285339076441812e-05,0.3375949347630312,0.0,423.7450260286656,10155.936273821224,-7.6446929082799695,1.513183957087397
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,55,7,8,6,7,10000,10000,1.0,5.0,2000.0,500.1023579932957,-0.36881974925711347,True,0.0,8645836.0,240186198.0,100.0,250.0,3001,0.15047748470337124,0.005510069097180521,-0.8773179661606288,0.005218962146334327,3001,0.15071965897474734,0.1499853825792158,0.003381020365903431,40.0,797,0.017764142509581145,56.293175956038795,0.9997323423388726,797,0.892161149746113,56.16154217624988,0.9995198885960607,56.18309714168497,0.9998329382104654,True,True,pass_force,,True,500,496.933840851403,1.1267673540627613e-05,0.4845804710463602,0.0,432.02683433410874,10155.936273821224,-2.459506467254758,4.997757813134891
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,56,8,1,7,7,10000,10000,1.0,5.0,2000.0,499.95716207297073,-0.2819803021299663,True,0.0,19063684.0,270461495.0,100.0,250.0,3000,0.14526384363338402,0.005375471611766151,-0.35616296411924053,0.0008506562677991214,3000,0.14556445621395195,0.14490946213500733,-0.00019194285555623747,40.0,802,0.018008698499699896,55.528721301912206,0.999603534110787,801,0.89670133887497,55.47773936445707,0.9994310996312088,55.700946499973305,0.9997408519914927,True,True,pass_force,,True,500,496.8610092373926,1.1250009654052887e-05,0.7364374709306138,0.0,421.67491945473887,10155.936273821224,-3.053002211356873,3.5990759141349224
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,57,8,2,7,6,10000,9481,0.9481,4.7405,2000.0,474.083782485809,-0.2997265968099727,True,0.0,-10736108.0,243335654.0,100.0,250.0,2998,0.13941867780778866,0.005091911439393983,0.7104892487938852,0.003692044955486029,2998,0.13919107904578648,0.1393641135082434,-0.02196975343877372,40.0,801,0.017883727842673672,55.916753419487115,0.9996054281560077,801,0.889663286775326,55.67303917119533,0.9994136894444,56.18980788874136,0.9997102038001879,True,True,pass_force,,True,500,496.69854572783163,1.1267211945426117e-05,0.6497653953624758,0.0,401.21537121422864,10155.936273821224,2.3114785228947343,0.554151549007319
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,58,8,3,7,5,10000,10000,1.0,5.0,2000.0,500.00759711084254,-0.29505351985500283,True,0.0,-6837289.0,243757746.0,100.0,250.0,2999,0.13696546745644594,0.005795831054175014,-2.1658955782422225,0.03000212856075468,2999,0.13749379004121695,0.13628495719766812,0.003774586929549878,40.0,801,0.01789927609759496,55.86818117936989,0.9995025989865655,800,0.8955436551953985,55.908504024624776,0.999067482569446,55.781506335254285,0.9997244328160637,True,True,pass_force,,True,500,496.9039559543879,1.1258496602625156e-05,0.6830190594385003,0.0,429.79778481127136,10155.936273821224,-5.36561050295486,6.911218821829209
1,9,1,1,16-09-26/map-data-2026.09.16-10.04.13.579.jpk-force-map,2026-09-16T10:07:02.204500+02:00,0.09999999999999999,59,8,4,7,4,10000,10000,1.0,5.0,2000.0,500.067344109378,-0.29971519906177946,True,0.0,20696514.0,242877967.0,100.0,250.0,2999,0.13200049998342284,0.005455016235237962,-0.19174811135562714,0.0002431546756624936,2999,0.1326650608916455,0.1320116631382839,0.0004919825387894594,40.0,801,0.018024930632212735,55.478715585894065,0.9995674226216507,801,0.8963703126766739,55.54323617553694,0.9992783931917857,55.69947970265743,0.9997016567321833,True,True,pass_force,,True,500,497.04914047696303,1.1245609965897478e-05,0.7149719777843653,0.0,429.8229174193479,10155.936273821224,-6.749238233982214,-0.11337228938389446
